Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15
ERR1879773_1	(1.0, 21.542350891689807)	(2.0, 3.4057374755151173)	(3.0, 1.9198349601629712)	(4.0, 1.3360957807090108)	(5.0, 0.9873288102843504)	(6.0, 0.8844905567915328)	(7.0, 0.7759858649338245)	(8.0, 0.6394155755740034)	(9.0, 0.5306114982122966)	('>10', 9.323671333202487)	('>50', 3.9215035336844744)	('>100', 9.799085662963208)	('>500', 4.510164698345008)	('>1k', 9.893657976015506)	('>5k', 4.7191108975342555)	('>10k+', 25.810954484382137)
ERR1879773_2	(1.0, 17.847363264063883)	(2.0, 2.917132583684709)	(3.0, 1.6868181450612325)	(4.0, 1.153661103578203)	(5.0, 0.9539429124673171)	(6.0, 0.8030385585661619)	(7.0, 0.6937117802508463)	(8.0, 0.5954856040726356)	(9.0, 0.5768449249271906)	('>10', 8.689889675516065)	('>50', 4.004356636288064)	('>100', 10.829639226100687)	('>500', 4.4336106898801475)	('>1k', 11.948976028316725)	('>5k', 4.723703092159496)	('>10k+', 28.141825775066632)
ERR1879775_1	(1.0, 17.91483005104924)	(2.0, 2.9525712895506766)	(3.0, 1.6134732810921049)	(4.0, 1.1371845054835872)	(5.0, 0.8944999955085112)	(6.0, 0.7548133240651153)	(7.0, 0.6117056436403417)	(8.0, 0.5522608847008916)	(9.0, 0.4962004576408037)	('>10', 8.391227005112228)	('>50', 3.9144233547342915)	('>100', 10.307065697251348)	('>500', 4.879656035633493)	('>1k', 11.599622335348977)	('>5k', 4.540050607000437)	('>10k+', 29.44041553218795)
ERR1879775_2	(1.0, 17.973879560195748)	(2.0, 2.5572344326379093)	(3.0, 1.4132362425688139)	(4.0, 1.0037585308434138)	(5.0, 0.7793950436750688)	(6.0, 0.635038424396126)	(7.0, 0.5676350991928637)	(8.0, 0.490107663507096)	(9.0, 0.4447616870485795)	('>10', 7.178094715353471)	('>50', 3.370789025243675)	('>100', 7.834202180954089)	('>500', 3.3034828755833754)	('>1k', 8.912178911695023)	('>5k', 9.680403575841758)	('>10k+', 33.855802031262996)
ERR1879776_1	(1.0, 2.223606127840723)	(2.0, 0.7265374837017237)	(3.0, 0.46549277585707927)	(4.0, 0.3477484261855343)	(5.0, 0.2664515346052472)	(6.0, 0.24109001627493754)	(7.0, 0.2178289917940707)	(8.0, 0.19822438253260435)	(9.0, 0.17889205951088055)	('>10', 3.1369708700401113)	('>50', 1.786003242540135)	('>100', 5.779314336570687)	('>500', 3.2317653795047816)	('>1k', 9.692223193808678)	('>5k', 4.140579051697044)	('>10k+', 67.36727212753576)
ERR1879776_2	(1.0, 3.5810925643337344)	(2.0, 0.9439348641025316)	(3.0, 0.586650914683024)	(4.0, 0.43224874537147906)	(5.0, 0.33761182079057717)	(6.0, 0.3020736445315459)	(7.0, 0.24744409235600734)	(8.0, 0.22173823921320404)	(9.0, 0.19865348221646423)	('>10', 3.5643176233077534)	('>50', 2.027293237975075)	('>100', 5.74316053917205)	('>500', 2.8332354371378146)	('>1k', 9.605477850186453)	('>5k', 5.227704776281945)	('>10k+', 64.14736216834035)
ERR1879779_1	(1.0, 20.290274612038274)	(2.0, 3.100261569462586)	(3.0, 1.6418815149758186)	(4.0, 1.1321424967752136)	(5.0, 0.9342434197621011)	(6.0, 0.7505751827866095)	(7.0, 0.6110442114110437)	(8.0, 0.5480352058375424)	(9.0, 0.5114806826885718)	('>10', 8.331991139635141)	('>50', 4.135495644807767)	('>100', 9.932741240110762)	('>500', 4.489764422597394)	('>1k', 12.45255225911324)	('>5k', 2.811967125386409)	('>10k+', 28.32554927261154)
ERR1879779_2	(1.0, 17.934408852846317)	(2.0, 2.7236890359498265)	(3.0, 1.519913628703472)	(4.0, 1.0547855706231026)	(5.0, 0.8157495433173787)	(6.0, 0.6893857164491676)	(7.0, 0.6278912296500184)	(8.0, 0.5507257788193426)	(9.0, 0.5025127073367772)	('>10', 8.42908948238386)	('>50', 3.92467394182932)	('>100', 10.075882139435503)	('>500', 5.598018413444871)	('>1k', 10.13991269319211)	('>5k', 4.3080022569745875)	('>10k+', 31.105359009044335)
ERR1879781_1	(1.0, 24.234583121602782)	(2.0, 3.544462905632832)	(3.0, 1.8390931020922894)	(4.0, 1.3353798339896619)	(5.0, 0.999075771346713)	(6.0, 0.8264430085410092)	(7.0, 0.7460947142705441)	(8.0, 0.5621979378695119)	(9.0, 0.538702188304343)	('>10', 8.795501868515041)	('>50', 4.099574943231292)	('>100', 8.740566291893181)	('>500', 3.1902961689997946)	('>1k', 12.10727397299578)	('>5k', 0.8312245757819198)	('>10k+', 27.609529594933306)
ERR1879781_2	(1.0, 21.252048385376405)	(2.0, 3.2044564208221167)	(3.0, 1.7550431850932284)	(4.0, 1.2834258580186644)	(5.0, 0.9904637340926362)	(6.0, 0.8729271928116005)	(7.0, 0.7589763635056571)	(8.0, 0.6574000311812146)	(9.0, 0.5731461664227994)	('>10', 9.577686384427073)	('>50', 4.11354531579691)	('>100', 9.206273114914216)	('>500', 3.342005285770751)	('>1k', 10.006586456325433)	('>5k', 9.006639727675614)	('>10k+', 23.399376377765677)
ERR1879792_1	(1.0, 9.518066207063956)	(2.0, 1.9149157003227182)	(3.0, 1.124734112129541)	(4.0, 0.8303859083903511)	(5.0, 0.6331829563600105)	(6.0, 0.5201377493595825)	(7.0, 0.4492684241649901)	(8.0, 0.4062801564481416)	(9.0, 0.3722185665415483)	('>10', 6.44028079414343)	('>50', 3.2811461621048617)	('>100', 9.19440157638962)	('>500', 4.503355018689852)	('>1k', 12.372198599925731)	('>5k', 6.320280391573808)	('>10k+', 42.11914767639186)
ERR1879792_2	(1.0, 10.190726264989944)	(2.0, 1.9531157134389978)	(3.0, 1.1197811013419716)	(4.0, 0.8093804782245322)	(5.0, 0.6661718338765908)	(6.0, 0.5361247125800711)	(7.0, 0.425304199744408)	(8.0, 0.4027597006788752)	(9.0, 0.38553983062648595)	('>10', 6.44902630378842)	('>50', 3.0556604026402807)	('>100', 9.344404517073228)	('>500', 4.862412833213495)	('>1k', 12.851808144880625)	('>5k', 7.001854637518861)	('>10k+', 39.94592932538321)
ERR1879801_1	(1.0, 25.388299923061215)	(2.0, 3.716704444139067)	(3.0, 1.9774378995669541)	(4.0, 1.3088333255440685)	(5.0, 1.026301481808674)	(6.0, 0.8327995805690807)	(7.0, 0.712552015383591)	(8.0, 0.6222730307537178)	(9.0, 0.5699575794744915)	('>10', 9.06909171190639)	('>50', 4.294771854367222)	('>100', 10.406866539894773)	('>500', 5.244904335698516)	('>1k', 10.76883365540764)	('>5k', 1.2262457556101278)	('>10k+', 22.834126866814483)
ERR1879801_2	(1.0, 21.958538987121123)	(2.0, 3.0531543798586553)	(3.0, 1.604310370689164)	(4.0, 1.0809343197891126)	(5.0, 0.8206640432435421)	(6.0, 0.7001250620007967)	(7.0, 0.6069639246113778)	(8.0, 0.5376424495506351)	(9.0, 0.4355326932839118)	('>10', 8.131428507148948)	('>50', 3.469270869998221)	('>100', 11.04322996876572)	('>500', 4.192509465291785)	('>1k', 13.736552900188912)	('>5k', 3.929294776243708)	('>10k+', 24.699847282214392)
ERR1879814_1	(1.0, 21.47511503943289)	(2.0, 3.37765210427855)	(3.0, 1.8090848213195743)	(4.0, 1.2435105910077007)	(5.0, 0.9715782554935078)	(6.0, 0.7692321334279381)	(7.0, 0.6716314817061481)	(8.0, 0.578552188015469)	(9.0, 0.5709748501437528)	('>10', 9.130341458428246)	('>50', 4.237206972651357)	('>100', 10.925273740414779)	('>500', 4.64351957245405)	('>1k', 11.444363359473366)	('>5k', 5.631895143350487)	('>10k+', 22.52006828840217)
ERR1879814_2	(1.0, 18.33752535687275)	(2.0, 2.873895068681334)	(3.0, 1.6165100277860414)	(4.0, 1.1269098553611976)	(5.0, 0.8692134405934252)	(6.0, 0.7215851709975342)	(7.0, 0.5888425945977335)	(8.0, 0.5533902492723867)	(9.0, 0.4867024670739546)	('>10', 8.10261170090674)	('>50', 3.6067604499865227)	('>100', 10.862649371448018)	('>500', 5.337640224415498)	('>1k', 13.966472187041484)	('>5k', 7.140016035106232)	('>10k+', 23.809275799859137)
ERR1879818_1	(1.0, 28.621957252873475)	(2.0, 3.613004447650936)	(3.0, 1.896138474099371)	(4.0, 1.2826198672890272)	(5.0, 1.0061368173715572)	(6.0, 0.8641466542075825)	(7.0, 0.7640047911057001)	(8.0, 0.5956117874524481)	(9.0, 0.5852635534975223)	('>10', 9.029405906960257)	('>50', 4.1078901323255845)	('>100', 8.94691811424773)	('>500', 4.239482982266607)	('>1k', 8.033743488899422)	('>5k', 3.0334145742465393)	('>10k+', 23.38026115550624)
ERR1879818_2	(1.0, 25.225976767418956)	(2.0, 3.747862052572974)	(3.0, 2.011025131230317)	(4.0, 1.4121230293131872)	(5.0, 1.1532569111226656)	(6.0, 0.9577382393111344)	(7.0, 0.7909480354957217)	(8.0, 0.7163722935800143)	(9.0, 0.6061211493675233)	('>10', 10.120113558224627)	('>50', 4.871215489799883)	('>100', 11.630931168052415)	('>500', 4.5451090134952885)	('>1k', 9.884503102548642)	('>5k', 9.137175761017279)	('>10k+', 13.189528297449375)
ERR1879823_1	(1.0, 24.459943288594907)	(2.0, 3.524011440844479)	(3.0, 1.9199605782889433)	(4.0, 1.305445834879814)	(5.0, 0.9755241492399465)	(6.0, 0.8265842425123358)	(7.0, 0.6973518672690118)	(8.0, 0.5759843460530425)	(9.0, 0.5502965028488407)	('>10', 8.9563168962474)	('>50', 4.294104714597071)	('>100', 10.633573914828403)	('>500', 5.625635480781625)	('>1k', 12.21709546968638)	('>5k', 1.5192622215647529)	('>10k+', 21.918909051763062)
ERR1879823_2	(1.0, 23.192583557301425)	(2.0, 3.144297060616748)	(3.0, 1.6279562012010644)	(4.0, 1.137677758938221)	(5.0, 0.8516168049957532)	(6.0, 0.7189033580647413)	(7.0, 0.5530318064323319)	(8.0, 0.5184220271633052)	(9.0, 0.4535538787531257)	('>10', 7.880316939046951)	('>50', 3.395421687702269)	('>100', 9.839975850387292)	('>500', 4.4410524725402984)	('>1k', 13.953579304529482)	('>5k', 4.832429329789676)	('>10k+', 23.45918196253729)
ERR1879824_1	(1.0, 23.821100843687564)	(2.0, 3.4119623599606372)	(3.0, 1.8203690541791706)	(4.0, 1.2403202043041055)	(5.0, 0.8677142765850882)	(6.0, 0.7399535130176772)	(7.0, 0.6202951404366741)	(8.0, 0.5707871037862343)	(9.0, 0.5389419648936452)	('>10', 8.440109900834535)	('>50', 4.388894211105219)	('>100', 10.459975872116853)	('>500', 4.514415401555182)	('>1k', 11.860133764409463)	('>5k', 1.4387299898737689)	('>10k+', 25.266296399254195)
ERR1879824_2	(1.0, 19.766513399978482)	(2.0, 2.9857083293783697)	(3.0, 1.6145069391716238)	(4.0, 1.133591046012561)	(5.0, 0.9003237766569792)	(6.0, 0.7186453079356966)	(7.0, 0.6247391025853539)	(8.0, 0.5616921628039948)	(9.0, 0.5301342222474598)	('>10', 8.71456511209876)	('>50', 3.7777824323019753)	('>100', 10.623579251771693)	('>500', 3.941110274558189)	('>1k', 12.776768903989892)	('>5k', 9.486798587836967)	('>10k+', 21.843541150672003)
ERR1879829_1	(1.0, 19.85596706370857)	(2.0, 3.031335907197152)	(3.0, 1.5932466227812438)	(4.0, 1.1418460376979518)	(5.0, 0.8746765919472375)	(6.0, 0.6976535772781863)	(7.0, 0.5809934931277864)	(8.0, 0.4982435134315735)	(9.0, 0.44600135880836156)	('>10', 7.491302642428126)	('>50', 3.555206409916895)	('>100', 9.207296080272783)	('>500', 3.8078299700985965)	('>1k', 10.849307794172736)	('>5k', 5.777862895792367)	('>10k+', 30.591230041340427)
ERR1879829_2	(1.0, 16.645110064376077)	(2.0, 2.535134109237932)	(3.0, 1.3775220113523816)	(4.0, 0.9228382039118395)	(5.0, 0.7373377806640881)	(6.0, 0.6322120319945881)	(7.0, 0.531929522289052)	(8.0, 0.458196726126219)	(9.0, 0.4334355302156705)	('>10', 7.225133072669976)	('>50', 3.4058697232353703)	('>100', 8.223494642084802)	('>500', 3.9881465447110234)	('>1k', 11.452626806640726)	('>5k', 6.251740468526111)	('>10k+', 35.17927276196414)
ERR1879834_1	(1.0, 13.213841450922661)	(2.0, 2.3528492488203585)	(3.0, 1.3377170574603847)	(4.0, 0.9394762302572954)	(5.0, 0.7340250146991754)	(6.0, 0.583070732681183)	(7.0, 0.5281305079383719)	(8.0, 0.43300176758554)	(9.0, 0.4146322168368191)	('>10', 6.819102831154757)	('>50', 3.5242489471308875)	('>100', 9.349234819008867)	('>500', 3.3504854786581313)	('>1k', 10.801517307853826)	('>5k', 5.3103201986952335)	('>10k+', 40.308346190296504)
ERR1879834_2	(1.0, 11.435034260304155)	(2.0, 1.906330038888044)	(3.0, 1.071212135769353)	(4.0, 0.7597480003461263)	(5.0, 0.5723152527957847)	(6.0, 0.48009874655049717)	(7.0, 0.4397863793651911)	(8.0, 0.37084749309740783)	(9.0, 0.32875709436865874)	('>10', 6.218505375192878)	('>50', 3.389011273296079)	('>100', 8.043678780411932)	('>500', 3.9874132828530646)	('>1k', 7.846628253301486)	('>5k', 4.544407291210226)	('>10k+', 48.606226342249116)
ERR1879837_1	(1.0, 19.128524618973657)	(2.0, 2.77048977002814)	(3.0, 1.4783574772816013)	(4.0, 0.9588080931760908)	(5.0, 0.7168435001587509)	(6.0, 0.5620546609646406)	(7.0, 0.5062200404295886)	(8.0, 0.4078329627238054)	(9.0, 0.3760967857397315)	('>10', 5.924534831117769)	('>50', 3.1054347940774423)	('>100', 9.018780400704388)	('>500', 4.213835057076594)	('>1k', 10.877161275226536)	('>5k', 5.008420347243845)	('>10k+', 34.9466053850774)
ERR1879837_2	(1.0, 15.512495455051592)	(2.0, 2.0419795911152767)	(3.0, 1.0124798800311243)	(4.0, 0.6546405011593264)	(5.0, 0.4453321467256586)	(6.0, 0.38166158470643446)	(7.0, 0.33084490122188964)	(8.0, 0.2805847448468103)	(9.0, 0.2462757712930489)	('>10', 4.598417122333724)	('>50', 2.6908228165909582)	('>100', 7.164241459339289)	('>500', 4.675559030228533)	('>1k', 10.9492950013866)	('>5k', 5.602299947811944)	('>10k+', 43.41307004615779)
ERR1879841_1	(1.0, 17.409230082035407)	(2.0, 2.8517639683236347)	(3.0, 1.574250270874825)	(4.0, 1.0996984540442696)	(5.0, 0.8597255754643623)	(6.0, 0.6774824628734009)	(7.0, 0.6183452965232072)	(8.0, 0.5537983582694016)	(9.0, 0.4614908781815456)	('>10', 8.643247359797149)	('>50', 3.8713186922531437)	('>100', 9.878334474609465)	('>500', 6.258884034226026)	('>1k', 6.9423463261460965)	('>5k', 2.426788429027119)	('>10k+', 35.873295337350946)
ERR1879841_2	(1.0, 14.668997772139303)	(2.0, 2.4880459803441455)	(3.0, 1.378702466275073)	(4.0, 0.9938319002525675)	(5.0, 0.7588210533828897)	(6.0, 0.6541698252906473)	(7.0, 0.5780135119791489)	(8.0, 0.5170440025452233)	(9.0, 0.4732162275434962)	('>10', 8.771068254558372)	('>50', 4.021790230152654)	('>100', 9.83334009867945)	('>500', 4.24005026102775)	('>1k', 6.691573217607251)	('>5k', 13.520893982931156)	('>10k+', 30.410441215290867)
ERR1879843_1	(1.0, 22.29325973657625)	(2.0, 3.135418574377881)	(3.0, 1.6613242590071169)	(4.0, 1.1480039595629514)	(5.0, 0.8889907584529153)	(6.0, 0.6949689004013421)	(7.0, 0.5540803651172962)	(8.0, 0.4987205452677919)	(9.0, 0.47373890344226016)	('>10', 7.50661991450812)	('>50', 3.57455360724611)	('>100', 8.7289564032089)	('>500', 4.303533332141156)	('>1k', 12.004162131417884)	('>5k', 1.54113861710539)	('>10k+', 30.992529992166634)
ERR1879843_2	(1.0, 17.87903913971643)	(2.0, 2.589689185730284)	(3.0, 1.3957016865333758)	(4.0, 0.996875967432137)	(5.0, 0.7061348148326313)	(6.0, 0.6107821101753187)	(7.0, 0.5035032317444177)	(8.0, 0.44942960912933444)	(9.0, 0.4054788755275631)	('>10', 7.036645778333002)	('>50', 3.3648516629396914)	('>100', 9.322807007768272)	('>500', 4.7320628269293845)	('>1k', 10.64300427626779)	('>5k', 6.789388123983257)	('>10k+', 32.574605702957115)
ERR1879845_1	(1.0, 17.680075385540416)	(2.0, 2.9141069079896367)	(3.0, 1.604134797708268)	(4.0, 1.1047056493466405)	(5.0, 0.8375205511288855)	(6.0, 0.7131291285899275)	(7.0, 0.5946467471570966)	(8.0, 0.5405040100813641)	(9.0, 0.469455813181263)	('>10', 8.321621261482688)	('>50', 4.090586584105485)	('>100', 10.2251126018198)	('>500', 4.6432509417452685)	('>1k', 10.01555465553714)	('>5k', 4.59248125009857)	('>10k+', 31.653113714487553)
ERR1879845_2	(1.0, 20.386659180129925)	(2.0, 2.902493476501533)	(3.0, 1.5209526920619076)	(4.0, 1.0647378838176274)	(5.0, 0.8183473638173009)	(6.0, 0.6686269275326291)	(7.0, 0.6049747217294469)	(8.0, 0.4932843261040686)	(9.0, 0.4656430367952038)	('>10', 7.365545199756907)	('>50', 3.456356773399426)	('>100', 9.66858976923532)	('>500', 3.54001505121302)	('>1k', 13.259206930551118)	('>5k', 8.176021399019895)	('>10k+', 25.60854526833468)
ERR1879852_1	(1.0, 4.535545306113965)	(2.0, 1.0158788243780321)	(3.0, 0.6233869171666789)	(4.0, 0.4266683134849623)	(5.0, 0.35434714638064496)	(6.0, 0.30036622238331334)	(7.0, 0.26676296035473135)	(8.0, 0.2361441730626663)	(9.0, 0.2062588633826498)	('>10', 3.603234738500544)	('>50', 1.7172463792503634)	('>100', 6.265032838893143)	('>500', 3.0664339897469772)	('>1k', 9.60973420436694)	('>5k', 4.90063711480437)	('>10k+', 62.87232200773002)
ERR1879852_2	(1.0, 3.9714331318199148)	(2.0, 0.8953216826061584)	(3.0, 0.5544167561219431)	(4.0, 0.41109057158010925)	(5.0, 0.3206499641621925)	(6.0, 0.2574028176786882)	(7.0, 0.2326663446760347)	(8.0, 0.2109308119658957)	(9.0, 0.17820731404811052)	('>10', 3.0479481289102828)	('>50', 1.64066646691443)	('>100', 5.221346455206677)	('>500', 2.3162854604149428)	('>1k', 8.050750353149109)	('>5k', 6.761410237399855)	('>10k+', 65.92947350334566)
ERR1879856_1	(1.0, 23.024171980096348)	(2.0, 3.4586826043104044)	(3.0, 1.8811643406846914)	(4.0, 1.2271701978550562)	(5.0, 0.9728267560601257)	(6.0, 0.7806287030470013)	(7.0, 0.6672061096105978)	(8.0, 0.6040193007279326)	(9.0, 0.5150794537954104)	('>10', 8.768521634636874)	('>50', 4.215031415461829)	('>100', 10.59326451547463)	('>500', 5.090329456958806)	('>1k', 10.325523895663387)	('>5k', 2.568884714949372)	('>10k+', 25.307494920667516)
ERR1879856_2	(1.0, 23.17548455239935)	(2.0, 3.2502112230560543)	(3.0, 1.7123764435119766)	(4.0, 1.1327131374853896)	(5.0, 0.8847270317917695)	(6.0, 0.7498492161718429)	(7.0, 0.6278175499624472)	(8.0, 0.5777295243408769)	(9.0, 0.5279479589134852)	('>10', 8.816628751915855)	('>50', 4.029743778197672)	('>100', 11.570282789972461)	('>500', 5.1640022870562)	('>1k', 10.497720350633436)	('>5k', 0.7584077040766811)	('>10k+', 26.524357700514507)
ERR1879863_1	(1.0, 13.004975251665712)	(2.0, 2.297518946597426)	(3.0, 1.297759239093911)	(4.0, 0.8732351111233975)	(5.0, 0.7113789777300672)	(6.0, 0.5574304147917976)	(7.0, 0.4721126364876962)	(8.0, 0.4113966831569523)	(9.0, 0.36601466213652034)	('>10', 6.191544063033852)	('>50', 3.4564319436050233)	('>100', 8.774400435091849)	('>500', 3.963046233873866)	('>1k', 11.100365905990618)	('>5k', 5.678064657788429)	('>10k+', 40.844324837832865)
ERR1879863_2	(1.0, 13.049623106612177)	(2.0, 2.0122923684429894)	(3.0, 1.0620360330684697)	(4.0, 0.7344862215672101)	(5.0, 0.5742227078008569)	(6.0, 0.44414105881604393)	(7.0, 0.3940516430950519)	(8.0, 0.32329229890282235)	(9.0, 0.28603077944700667)	('>10', 5.176429570715362)	('>50', 2.704045762630928)	('>100', 7.539472232844815)	('>500', 3.712255659065702)	('>1k', 11.565052737894131)	('>5k', 5.340352840719855)	('>10k+', 45.08221497837658)
ERR1879864_1	(1.0, 17.480081320319837)	(2.0, 3.014240932849897)	(3.0, 1.7065099226189924)	(4.0, 1.1424266060045793)	(5.0, 0.955573245674167)	(6.0, 0.7773547896259941)	(7.0, 0.6853865228814859)	(8.0, 0.553365373449737)	(9.0, 0.49714496000033864)	('>10', 8.518504652870845)	('>50', 4.066376409122545)	('>100', 9.499034032027954)	('>500', 5.383899003690494)	('>1k', 11.080338445713558)	('>5k', 2.3607490706140775)	('>10k+', 32.279014712535506)
ERR1879864_2	(1.0, 17.210719304484527)	(2.0, 2.764029041686552)	(3.0, 1.5129834731051686)	(4.0, 1.10065861930558)	(5.0, 0.8511046063569869)	(6.0, 0.7655794228333157)	(7.0, 0.6302190941275748)	(8.0, 0.5458250886393071)	(9.0, 0.4646321092744722)	('>10', 8.844545356565202)	('>50', 4.169345747100145)	('>100', 10.17713772761606)	('>500', 5.078100924423669)	('>1k', 10.834892424316807)	('>5k', 1.7336518072712452)	('>10k+', 33.31657525289339)
ERR1879874_1	(1.0, 2.519245324234816)	(2.0, 0.8122420443794844)	(3.0, 0.5338687537016649)	(4.0, 0.3824644747268891)	(5.0, 0.31176803492769456)	(6.0, 0.2866307169282889)	(7.0, 0.2414706001761097)	(8.0, 0.22402319763972564)	(9.0, 0.1867343622812998)	('>10', 3.429629750135372)	('>50', 1.9867186784205653)	('>100', 5.651616313901026)	('>500', 3.4369932069230766)	('>1k', 9.995148988993147)	('>5k', 4.343931680139732)	('>10k+', 65.65751387249111)
ERR1879874_2	(1.0, 4.1845999459052745)	(2.0, 1.0625978161697338)	(3.0, 0.6352397153587912)	(4.0, 0.49376011285674015)	(5.0, 0.4052202075861458)	(6.0, 0.3439307065077664)	(7.0, 0.30185332558750594)	(8.0, 0.2837556280037006)	(9.0, 0.2442501190471382)	('>10', 4.230128876481608)	('>50', 2.136413071133029)	('>100', 6.50546682032839)	('>500', 4.060601124940704)	('>1k', 10.173002018515874)	('>5k', 4.806465201956864)	('>10k+', 60.132715309620735)
ERR1879875_1	(1.0, 27.29115284913745)	(2.0, 3.6430938269120228)	(3.0, 1.8832346546939265)	(4.0, 1.3140797515143572)	(5.0, 0.9947475667402518)	(6.0, 0.8589585950321438)	(7.0, 0.7035628540443996)	(8.0, 0.6293454847172417)	(9.0, 0.5371617470531921)	('>10', 9.235117762958096)	('>50', 4.23806276332882)	('>100', 10.99030180437994)	('>500', 4.545185375964401)	('>1k', 8.910122515977186)	('>5k', 0.904935313215748)	('>10k+', 23.320937134330837)
ERR1879875_2	(1.0, 24.205426586905592)	(2.0, 3.4341717611624767)	(3.0, 1.8994057153160275)	(4.0, 1.3258279681262597)	(5.0, 0.9763481299356952)	(6.0, 0.8556289245073015)	(7.0, 0.6810187726098692)	(8.0, 0.6109009552448373)	(9.0, 0.6170079583425248)	('>10', 9.66936821345022)	('>50', 4.085101060666724)	('>100', 11.894975386299784)	('>500', 3.9408659891818942)	('>1k', 12.24100961635753)	('>5k', 8.626036923827845)	('>10k+', 14.936906038065418)
ERR1879877_1	(1.0, 5.897704616612066)	(2.0, 1.226584460016761)	(3.0, 0.7175607372731665)	(4.0, 0.4981740400073405)	(5.0, 0.3901562062027233)	(6.0, 0.3287476385349776)	(7.0, 0.2848456293993781)	(8.0, 0.2604623411711155)	(9.0, 0.23148768444518947)	('>10', 3.9711654576488558)	('>50', 2.053456402874106)	('>100', 6.239068563995389)	('>500', 3.8054894791771514)	('>1k', 12.314584202251009)	('>5k', 4.600981710756195)	('>10k+', 57.17953082963459)
ERR1879877_2	(1.0, 4.0791020966215)	(2.0, 0.9786747535795266)	(3.0, 0.6047962203662484)	(4.0, 0.45218821811522586)	(5.0, 0.3547194500469876)	(6.0, 0.30469089774095615)	(7.0, 0.2605586865269986)	(8.0, 0.2304420097079549)	(9.0, 0.21039144006445493)	('>10', 3.570138680915407)	('>50', 1.9635988292755817)	('>100', 5.6726070126992765)	('>500', 3.5283412305464683)	('>1k', 11.790321619127305)	('>5k', 5.205145575927828)	('>10k+', 60.794283278738284)
ERR1879878_1	(1.0, 22.65569149886494)	(2.0, 3.2802989259157997)	(3.0, 1.7546195865785905)	(4.0, 1.2061606799209799)	(5.0, 0.8794335039489833)	(6.0, 0.7110194815525989)	(7.0, 0.5932201147630262)	(8.0, 0.5195818633139839)	(9.0, 0.4467676977684099)	('>10', 7.686960845020363)	('>50', 3.924538220504164)	('>100', 10.242682684199897)	('>500', 4.4158926096236435)	('>1k', 11.697461618425091)	('>5k', 3.5374105199857864)	('>10k+', 26.448260149613734)
ERR1879878_2	(1.0, 19.792680741313404)	(2.0, 3.017342525910099)	(3.0, 1.6610717868047724)	(4.0, 1.1473732578682179)	(5.0, 0.8422686419735249)	(6.0, 0.7313398239746793)	(7.0, 0.611119934746868)	(8.0, 0.5547432046878527)	(9.0, 0.470130807656139)	('>10', 7.856828376323696)	('>50', 4.170949775357567)	('>100', 11.199996493363344)	('>500', 5.305158952052686)	('>1k', 10.687714478655353)	('>5k', 2.1650885516038936)	('>10k+', 29.7861926477079)
ERR1879887_1	(1.0, 22.64323503482976)	(2.0, 2.936107805527654)	(3.0, 1.5157711887167276)	(4.0, 0.9877593668804444)	(5.0, 0.7324946388393856)	(6.0, 0.5986153904850936)	(7.0, 0.5498326451310004)	(8.0, 0.4580262693755761)	(9.0, 0.3901266255657494)	('>10', 6.904759371238928)	('>50', 3.4047129459802443)	('>100', 8.366655381568773)	('>500', 4.462887226620377)	('>1k', 10.535135874685785)	('>5k', 4.5116275742243035)	('>10k+', 31.0022526603302)
ERR1879887_2	(1.0, 21.15307405841455)	(2.0, 3.005035574528109)	(3.0, 1.4811584353500975)	(4.0, 1.0089872790464849)	(5.0, 0.7477616697313043)	(6.0, 0.6405525293313518)	(7.0, 0.5125290134889258)	(8.0, 0.4462531719624361)	(9.0, 0.4015657087670215)	('>10', 6.906305826600143)	('>50', 3.3318228812189217)	('>100', 9.171183467690001)	('>500', 4.573542526689893)	('>1k', 11.702059727341691)	('>5k', 6.936761124620286)	('>10k+', 27.981407005218784)
ERR1879888_1	(1.0, 20.83136381723083)	(2.0, 3.122275272715433)	(3.0, 1.5932356781068708)	(4.0, 1.046969553357572)	(5.0, 0.8166098229378705)	(6.0, 0.6404766782502666)	(7.0, 0.47947963094902)	(8.0, 0.4804831475965294)	(9.0, 0.3737012501903432)	('>10', 6.408330702901849)	('>50', 3.2893604634269593)	('>100', 8.796734655595223)	('>500', 4.389216950386874)	('>1k', 12.127858668768713)	('>5k', 4.039053916232336)	('>10k+', 31.56484979135331)
ERR1879888_2	(1.0, 15.022236317331828)	(2.0, 2.377597197812517)	(3.0, 1.3124723895000328)	(4.0, 0.8863140233540512)	(5.0, 0.6549545924833061)	(6.0, 0.5749380407870841)	(7.0, 0.487582872543817)	(8.0, 0.3988835827129474)	(9.0, 0.3729349544179351)	('>10', 6.258335312499113)	('>50', 2.9886795357457414)	('>100', 8.412006745274278)	('>500', 4.720401228595518)	('>1k', 11.794893569442127)	('>5k', 5.649401001626337)	('>10k+', 38.088368635873366)
