Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24
ERR1756327_2	(32, 24580.0)	(37, 13430.0)	(42, 8967.0)	(47, 17510.0)	(52, 16477.0)	(57, 23728.0)	(62, 24259.0)	(67, 24347.0)	(72, 20130.0)	(77, 31814.0)	(82, 35199.0)	(87, 42863.0)	(92, 43823.0)	(97, 53335.0)	(102, 75062.0)	(107, 92364.0)	(112, 107352.0)	(117, 134127.0)	(122, 134584.0)	(127, 152278.0)	(132, 226647.0)	(137, 178028.0)	(142, 184104.0)	(147, 177407.0)	(151, 353731.0)
ERR1756353_1	(32, 41218.0)	(37, 15704.0)	(42, 10019.0)	(47, 11124.0)	(52, 14032.0)	(57, 20350.0)	(62, 18762.0)	(67, 15299.0)	(72, 14923.0)	(77, 21175.0)	(82, 19733.0)	(87, 21301.0)	(92, 22594.0)	(97, 21538.0)	(102, 27199.0)	(107, 37107.0)	(112, 47348.0)	(117, 56377.0)	(122, 59191.0)	(127, 75126.0)	(132, 110763.0)	(137, 108370.0)	(142, 99800.0)	(147, 103409.0)	(151, 260222.0)
ERR1756353_2	(32, 23181.0)	(37, 10328.0)	(42, 5632.0)	(47, 10351.0)	(52, 11076.0)	(57, 18929.0)	(62, 15759.0)	(67, 14582.0)	(72, 10701.0)	(77, 24306.0)	(82, 17824.0)	(87, 17773.0)	(92, 17479.0)	(97, 17643.0)	(102, 20453.0)	(107, 28471.0)	(112, 34932.0)	(117, 42008.0)	(122, 54710.0)	(127, 56491.0)	(132, 91118.0)	(137, 85984.0)	(142, 103470.0)	(147, 134678.0)	(151, 384805.0)
ERR1756365_1	(32, 29064.0)	(37, 26680.0)	(42, 17492.0)	(47, 23584.0)	(52, 31473.0)	(57, 44889.0)	(62, 36959.0)	(67, 28478.0)	(72, 28297.0)	(77, 44392.0)	(82, 39407.0)	(87, 36811.0)	(92, 46369.0)	(97, 45641.0)	(102, 50333.0)	(107, 69312.0)	(112, 94341.0)	(117, 132718.0)	(122, 153014.0)	(127, 202500.0)	(132, 378993.0)	(137, 303496.0)	(142, 334720.0)	(147, 346807.0)	(151, 1485067.0)
ERR1756365_2	(32, 16933.0)	(37, 13524.0)	(42, 11397.0)	(47, 19291.0)	(52, 22533.0)	(57, 41817.0)	(62, 34582.0)	(67, 31795.0)	(72, 26081.0)	(77, 60751.0)	(82, 50673.0)	(87, 47824.0)	(92, 87104.0)	(97, 57864.0)	(102, 68693.0)	(107, 94226.0)	(112, 103589.0)	(117, 141583.0)	(122, 178578.0)	(127, 217703.0)	(132, 346400.0)	(137, 289294.0)	(142, 371033.0)	(147, 325381.0)	(151, 1372188.0)
ERR1879660_1	(32, 69093.0)	(37, 35723.0)	(42, 20006.0)	(47, 18206.0)	(52, 31350.0)	(57, 23712.0)	(62, 22479.0)	(67, 11848.0)	(72, 12894.0)	(77, 24350.0)	(82, 22789.0)	(87, 25752.0)	(92, 31274.0)	(97, 32078.0)	(102, 41012.0)	(107, 61378.0)	(112, 86034.0)	(117, 95006.0)	(122, 73676.0)	(127, 83994.0)	(132, 181611.0)	(137, 131719.0)	(142, 118601.0)	(147, 126880.0)	(151, 286118.0)
ERR1879660_2	(32, 30760.0)	(37, 21839.0)	(42, 12705.0)	(47, 17579.0)	(52, 20428.0)	(57, 26012.0)	(62, 26328.0)	(67, 20340.0)	(72, 13278.0)	(77, 31965.0)	(82, 26813.0)	(87, 25325.0)	(92, 29042.0)	(97, 30730.0)	(102, 38685.0)	(107, 51211.0)	(112, 56914.0)	(117, 68251.0)	(122, 79151.0)	(127, 91916.0)	(132, 180762.0)	(137, 124834.0)	(142, 114504.0)	(147, 145547.0)	(151, 382664.0)
ERR1879670_1	(32, 16433.0)	(37, 12929.0)	(42, 6724.0)	(47, 9287.0)	(52, 12009.0)	(57, 18672.0)	(62, 17009.0)	(67, 13119.0)	(72, 16808.0)	(77, 35170.0)	(82, 23151.0)	(87, 21582.0)	(92, 23668.0)	(97, 23233.0)	(102, 29211.0)	(107, 41840.0)	(112, 58601.0)	(117, 75602.0)	(122, 83463.0)	(127, 107047.0)	(132, 120157.0)	(137, 138530.0)	(142, 125850.0)	(147, 136873.0)	(151, 349619.0)
ERR1879670_2	(32, 13468.0)	(37, 9130.0)	(42, 4110.0)	(47, 8526.0)	(52, 8877.0)	(57, 17558.0)	(62, 15797.0)	(67, 17446.0)	(72, 12764.0)	(77, 21722.0)	(82, 20468.0)	(87, 21379.0)	(92, 24274.0)	(97, 24501.0)	(102, 31977.0)	(107, 44872.0)	(112, 59115.0)	(117, 76940.0)	(122, 77220.0)	(127, 86128.0)	(132, 105747.0)	(137, 130116.0)	(142, 138776.0)	(147, 152289.0)	(151, 393387.0)
ERR1879674_1	(32, 20021.0)	(37, 15592.0)	(42, 8452.0)	(47, 20122.0)	(52, 15383.0)	(57, 34972.0)	(62, 31731.0)	(67, 33886.0)	(72, 37988.0)	(77, 45024.0)	(82, 38381.0)	(87, 35514.0)	(92, 56938.0)	(97, 56789.0)	(102, 71944.0)	(107, 78347.0)	(112, 105791.0)	(117, 106560.0)	(122, 162118.0)	(127, 145393.0)	(132, 176739.0)	(137, 167995.0)	(142, 155847.0)	(147, 168539.0)	(151, 909389.0)
ERR1879674_2	(32, 18333.0)	(37, 15431.0)	(42, 12913.0)	(47, 19899.0)	(52, 14540.0)	(57, 33367.0)	(62, 36378.0)	(67, 36534.0)	(72, 43870.0)	(77, 55025.0)	(82, 52596.0)	(87, 50042.0)	(92, 78020.0)	(97, 82451.0)	(102, 104492.0)	(107, 105866.0)	(112, 121822.0)	(117, 128290.0)	(122, 181594.0)	(127, 172974.0)	(132, 183232.0)	(137, 206876.0)	(142, 192409.0)	(147, 147093.0)	(151, 605408.0)
ERR1879684_1	(32, 51172.0)	(37, 23381.0)	(42, 12773.0)	(47, 22077.0)	(52, 30837.0)	(57, 20844.0)	(62, 26321.0)	(67, 13646.0)	(72, 9251.0)	(77, 18936.0)	(82, 17871.0)	(87, 21663.0)	(92, 18064.0)	(97, 19306.0)	(102, 30142.0)	(107, 46392.0)	(112, 71113.0)	(117, 77911.0)	(122, 82316.0)	(127, 69171.0)	(132, 108949.0)	(137, 198123.0)	(142, 82719.0)	(147, 92529.0)	(151, 341375.0)
ERR1879684_2	(32, 42719.0)	(37, 18714.0)	(42, 10633.0)	(47, 35005.0)	(52, 26723.0)	(57, 17922.0)	(62, 25860.0)	(67, 16651.0)	(72, 28218.0)	(77, 25585.0)	(82, 23194.0)	(87, 21793.0)	(92, 30489.0)	(97, 17366.0)	(102, 23399.0)	(107, 45638.0)	(112, 60744.0)	(117, 62948.0)	(122, 123909.0)	(127, 67813.0)	(132, 79237.0)	(137, 166874.0)	(142, 108580.0)	(147, 116376.0)	(151, 310492.0)
ERR1879688_1	(32, 46192.0)	(37, 24732.0)	(42, 18363.0)	(47, 17478.0)	(52, 27882.0)	(57, 25427.0)	(62, 20162.0)	(67, 10484.0)	(72, 11851.0)	(77, 19860.0)	(82, 16686.0)	(87, 16785.0)	(92, 17767.0)	(97, 16618.0)	(102, 23126.0)	(107, 30543.0)	(112, 46169.0)	(117, 51860.0)	(122, 50240.0)	(127, 58108.0)	(132, 71150.0)	(137, 85583.0)	(142, 72131.0)	(147, 101577.0)	(151, 538238.0)
ERR1879688_2	(32, 20249.0)	(37, 12138.0)	(42, 7787.0)	(47, 10935.0)	(52, 14920.0)	(57, 22875.0)	(62, 18274.0)	(67, 14256.0)	(72, 12534.0)	(77, 25380.0)	(82, 17419.0)	(87, 14405.0)	(92, 15633.0)	(97, 14976.0)	(102, 17017.0)	(107, 21760.0)	(112, 26881.0)	(117, 30004.0)	(122, 42333.0)	(127, 48154.0)	(132, 56513.0)	(137, 71593.0)	(142, 79609.0)	(147, 127177.0)	(151, 676190.0)
ERR1879689_1	(32, 21318.0)	(37, 22752.0)	(42, 9653.0)	(47, 16377.0)	(52, 15914.0)	(57, 41138.0)	(62, 36896.0)	(67, 40946.0)	(72, 32321.0)	(77, 50603.0)	(82, 46356.0)	(87, 39233.0)	(92, 47587.0)	(97, 44995.0)	(102, 69545.0)	(107, 61967.0)	(112, 77668.0)	(117, 115594.0)	(122, 170517.0)	(127, 160527.0)	(132, 167492.0)	(137, 143571.0)	(142, 161351.0)	(147, 126905.0)	(151, 688438.0)
ERR1879689_2	(32, 20665.0)	(37, 20384.0)	(42, 12004.0)	(47, 17280.0)	(52, 15092.0)	(57, 38239.0)	(62, 36687.0)	(67, 41524.0)	(72, 38531.0)	(77, 60420.0)	(82, 60012.0)	(87, 54687.0)	(92, 66514.0)	(97, 66214.0)	(102, 89312.0)	(107, 83586.0)	(112, 94229.0)	(117, 139560.0)	(122, 183314.0)	(127, 164115.0)	(132, 171118.0)	(137, 172403.0)	(142, 184832.0)	(147, 114124.0)	(151, 464818.0)
ERR1879690_1	(32, 20206.0)	(37, 11026.0)	(42, 7477.0)	(47, 6429.0)	(52, 12340.0)	(57, 11469.0)	(62, 10260.0)	(67, 4207.0)	(72, 5311.0)	(77, 8096.0)	(82, 9042.0)	(87, 9627.0)	(92, 10501.0)	(97, 10041.0)	(102, 13043.0)	(107, 20370.0)	(112, 30506.0)	(117, 31102.0)	(122, 27561.0)	(127, 29109.0)	(132, 37777.0)	(137, 47931.0)	(142, 25048.0)	(147, 28617.0)	(151, 90616.0)
ERR1879690_2	(32, 14947.0)	(37, 6015.0)	(42, 3868.0)	(47, 6179.0)	(52, 7723.0)	(57, 10195.0)	(62, 10997.0)	(67, 7681.0)	(72, 6536.0)	(77, 12927.0)	(82, 12659.0)	(87, 11307.0)	(92, 10702.0)	(97, 11791.0)	(102, 13258.0)	(107, 19108.0)	(112, 20570.0)	(117, 19871.0)	(122, 25347.0)	(127, 26704.0)	(132, 32019.0)	(137, 48061.0)	(142, 34948.0)	(147, 41400.0)	(151, 102899.0)
ERR1879691_1	(32, 18040.0)	(37, 9762.0)	(42, 5062.0)	(47, 6651.0)	(52, 9557.0)	(57, 10639.0)	(62, 9084.0)	(67, 5167.0)	(72, 5711.0)	(77, 10165.0)	(82, 8633.0)	(87, 8527.0)	(92, 8298.0)	(97, 8056.0)	(102, 10488.0)	(107, 13872.0)	(112, 22218.0)	(117, 23905.0)	(122, 20850.0)	(127, 21800.0)	(132, 28719.0)	(137, 38390.0)	(142, 23624.0)	(147, 31415.0)	(151, 178938.0)
ERR1879691_2	(32, 13309.0)	(37, 6401.0)	(42, 3580.0)	(47, 7101.0)	(52, 8391.0)	(57, 9663.0)	(62, 9013.0)	(67, 6893.0)	(72, 5190.0)	(77, 11751.0)	(82, 8975.0)	(87, 7798.0)	(92, 8867.0)	(97, 8422.0)	(102, 10080.0)	(107, 12463.0)	(112, 15743.0)	(117, 16303.0)	(122, 25391.0)	(127, 26023.0)	(132, 25104.0)	(137, 39754.0)	(142, 31307.0)	(147, 43733.0)	(151, 176316.0)
ERR1879701_1	(32, 53953.0)	(37, 30483.0)	(42, 19333.0)	(47, 15767.0)	(52, 21954.0)	(57, 23006.0)	(62, 27325.0)	(67, 21418.0)	(72, 23696.0)	(77, 29951.0)	(82, 29854.0)	(87, 37359.0)	(92, 50021.0)	(97, 65953.0)	(102, 54033.0)	(107, 84889.0)	(112, 85979.0)	(117, 139310.0)	(122, 114236.0)	(127, 154702.0)	(132, 183954.0)	(137, 172142.0)	(142, 147448.0)	(147, 75250.0)	(151, 241245.0)
ERR1879701_2	(32, 33225.0)	(37, 23158.0)	(42, 11033.0)	(47, 14866.0)	(52, 18432.0)	(57, 20112.0)	(62, 21266.0)	(67, 26076.0)	(72, 21205.0)	(77, 29678.0)	(82, 32876.0)	(87, 38742.0)	(92, 45081.0)	(97, 63191.0)	(102, 58585.0)	(107, 72061.0)	(112, 80369.0)	(117, 120429.0)	(122, 99454.0)	(127, 119627.0)	(132, 179478.0)	(137, 160210.0)	(142, 177308.0)	(147, 108198.0)	(151, 328601.0)
ERR1879703_1	(32, 16015.0)	(37, 10722.0)	(42, 9291.0)	(47, 11060.0)	(52, 10916.0)	(57, 15355.0)	(62, 15226.0)	(67, 13490.0)	(72, 13818.0)	(77, 20063.0)	(82, 18187.0)	(87, 19472.0)	(92, 23653.0)	(97, 26715.0)	(102, 32367.0)	(107, 44938.0)	(112, 51142.0)	(117, 70787.0)	(122, 69419.0)	(127, 93631.0)	(132, 136657.0)	(137, 106591.0)	(142, 126601.0)	(147, 120590.0)	(151, 268882.0)
ERR1879703_2	(32, 24833.0)	(37, 7018.0)	(42, 6154.0)	(47, 9216.0)	(52, 9874.0)	(57, 16822.0)	(62, 12236.0)	(67, 12856.0)	(72, 10795.0)	(77, 19528.0)	(82, 18427.0)	(87, 21329.0)	(92, 22311.0)	(97, 30233.0)	(102, 32982.0)	(107, 43301.0)	(112, 52471.0)	(117, 71635.0)	(122, 65051.0)	(127, 72457.0)	(132, 131917.0)	(137, 108919.0)	(142, 125339.0)	(147, 116671.0)	(151, 303213.0)
ERR1879704_1	(32, 9004.0)	(37, 9755.0)	(42, 4645.0)	(47, 5768.0)	(52, 6610.0)	(57, 18548.0)	(62, 12159.0)	(67, 12342.0)	(72, 10582.0)	(77, 21508.0)	(82, 16138.0)	(87, 14674.0)	(92, 17718.0)	(97, 20323.0)	(102, 23237.0)	(107, 25206.0)	(112, 38408.0)	(117, 55461.0)	(122, 60131.0)	(127, 82041.0)	(132, 136363.0)	(137, 95528.0)	(142, 163014.0)	(147, 115047.0)	(151, 735081.0)
ERR1879704_2	(32, 10872.0)	(37, 10317.0)	(42, 6470.0)	(47, 7722.0)	(52, 7091.0)	(57, 18523.0)	(62, 14649.0)	(67, 17870.0)	(72, 16317.0)	(77, 28258.0)	(82, 24552.0)	(87, 27549.0)	(92, 30546.0)	(97, 35493.0)	(102, 41462.0)	(107, 47412.0)	(112, 64824.0)	(117, 83973.0)	(122, 89379.0)	(127, 98628.0)	(132, 133548.0)	(137, 117604.0)	(142, 169483.0)	(147, 116320.0)	(151, 490429.0)
ERR1879710_1	(32, 38725.0)	(37, 19655.0)	(42, 13974.0)	(47, 14314.0)	(52, 19743.0)	(57, 30320.0)	(62, 21092.0)	(67, 15291.0)	(72, 16565.0)	(77, 23977.0)	(82, 23891.0)	(87, 27163.0)	(92, 26562.0)	(97, 27621.0)	(102, 35351.0)	(107, 54701.0)	(112, 70267.0)	(117, 89181.0)	(122, 95552.0)	(127, 117811.0)	(132, 169076.0)	(137, 147736.0)	(142, 126922.0)	(147, 98662.0)	(151, 211345.0)
ERR1879710_2	(32, 23923.0)	(37, 13317.0)	(42, 9019.0)	(47, 16608.0)	(52, 17542.0)	(57, 28135.0)	(62, 25434.0)	(67, 21976.0)	(72, 18269.0)	(77, 33474.0)	(82, 34018.0)	(87, 38881.0)	(92, 35846.0)	(97, 41047.0)	(102, 49099.0)	(107, 69188.0)	(112, 81069.0)	(117, 97299.0)	(122, 105099.0)	(127, 100477.0)	(132, 127248.0)	(137, 128192.0)	(142, 121802.0)	(147, 108973.0)	(151, 189562.0)
ERR1879714_1	(32, 53720.0)	(37, 34149.0)	(42, 23154.0)	(47, 18282.0)	(52, 30766.0)	(57, 34223.0)	(62, 24850.0)	(67, 19170.0)	(72, 19211.0)	(77, 26771.0)	(82, 26002.0)	(87, 26523.0)	(92, 28475.0)	(97, 26439.0)	(102, 32373.0)	(107, 43017.0)	(112, 58034.0)	(117, 71141.0)	(122, 55145.0)	(127, 60648.0)	(132, 82212.0)	(137, 97377.0)	(142, 102391.0)	(147, 95877.0)	(151, 410972.0)
ERR1879714_2	(32, 27771.0)	(37, 21656.0)	(42, 13684.0)	(47, 14813.0)	(52, 19687.0)	(57, 33250.0)	(62, 30656.0)	(67, 23339.0)	(72, 24664.0)	(77, 39632.0)	(82, 32499.0)	(87, 27850.0)	(92, 27387.0)	(97, 26063.0)	(102, 29016.0)	(107, 35045.0)	(112, 42450.0)	(117, 51107.0)	(122, 63644.0)	(127, 63388.0)	(132, 75644.0)	(137, 85406.0)	(142, 109710.0)	(147, 104452.0)	(151, 478109.0)
ERR1879715_1	(32, 30751.0)	(37, 19739.0)	(42, 13131.0)	(47, 10331.0)	(52, 16455.0)	(57, 24334.0)	(62, 15508.0)	(67, 9918.0)	(72, 12000.0)	(77, 22144.0)	(82, 17934.0)	(87, 15500.0)	(92, 17187.0)	(97, 15480.0)	(102, 20516.0)	(107, 26315.0)	(112, 36792.0)	(117, 44000.0)	(122, 34340.0)	(127, 35557.0)	(132, 43099.0)	(137, 51565.0)	(142, 41271.0)	(147, 56931.0)	(151, 257961.0)
ERR1879715_2	(32, 16471.0)	(37, 12091.0)	(42, 8822.0)	(47, 14853.0)	(52, 13734.0)	(57, 20088.0)	(62, 16159.0)	(67, 12685.0)	(72, 13183.0)	(77, 31299.0)	(82, 19267.0)	(87, 15800.0)	(92, 16322.0)	(97, 15503.0)	(102, 18537.0)	(107, 22750.0)	(112, 27786.0)	(117, 31225.0)	(122, 37155.0)	(127, 44581.0)	(132, 46847.0)	(137, 69487.0)	(142, 61971.0)	(147, 77172.0)	(151, 224971.0)
ERR1879718_1	(32, 104184.0)	(37, 57080.0)	(42, 28302.0)	(47, 33908.0)	(52, 55143.0)	(57, 51466.0)	(62, 49304.0)	(67, 22279.0)	(72, 31744.0)	(77, 47628.0)	(82, 44435.0)	(87, 43721.0)	(92, 51704.0)	(97, 42588.0)	(102, 60150.0)	(107, 94671.0)	(112, 140420.0)	(117, 162850.0)	(122, 146299.0)	(127, 157423.0)	(132, 179857.0)	(137, 316652.0)	(142, 184340.0)	(147, 216949.0)	(151, 689883.0)
ERR1879718_2	(32, 53435.0)	(37, 26818.0)	(42, 14176.0)	(47, 33128.0)	(52, 37874.0)	(57, 53544.0)	(62, 65065.0)	(67, 47886.0)	(72, 32938.0)	(77, 64381.0)	(82, 52159.0)	(87, 44201.0)	(92, 46995.0)	(97, 45870.0)	(102, 54062.0)	(107, 77747.0)	(112, 105336.0)	(117, 110071.0)	(122, 166044.0)	(127, 144601.0)	(132, 155802.0)	(137, 255838.0)	(142, 207871.0)	(147, 250370.0)	(151, 866768.0)
ERR1879721_1	(32, 70128.0)	(37, 52254.0)	(42, 26181.0)	(47, 20008.0)	(52, 44589.0)	(57, 87218.0)	(62, 51023.0)	(67, 22514.0)	(72, 23089.0)	(77, 31533.0)	(82, 37219.0)	(87, 42508.0)	(92, 50495.0)	(97, 43739.0)	(102, 65329.0)	(107, 103847.0)	(112, 200404.0)	(117, 143902.0)	(122, 99424.0)	(127, 122550.0)	(132, 178944.0)	(137, 263775.0)	(142, 141892.0)	(147, 174126.0)	(151, 610717.0)
ERR1879721_2	(32, 23460.0)	(37, 24481.0)	(42, 14222.0)	(47, 22214.0)	(52, 35283.0)	(57, 62464.0)	(62, 52370.0)	(67, 39039.0)	(72, 22395.0)	(77, 51757.0)	(82, 60325.0)	(87, 48104.0)	(92, 50785.0)	(97, 57750.0)	(102, 75711.0)	(107, 97244.0)	(112, 143927.0)	(117, 110716.0)	(122, 122001.0)	(127, 141078.0)	(132, 147153.0)	(137, 301315.0)	(142, 175785.0)	(147, 191659.0)	(151, 636170.0)
ERR1879725_1	(32, 95763.0)	(37, 41258.0)	(42, 18712.0)	(47, 19162.0)	(52, 35426.0)	(57, 25103.0)	(62, 27289.0)	(67, 13638.0)	(72, 18858.0)	(77, 30167.0)	(82, 26836.0)	(87, 26000.0)	(92, 31965.0)	(97, 27287.0)	(102, 37906.0)	(107, 55824.0)	(112, 77986.0)	(117, 96807.0)	(122, 77041.0)	(127, 86689.0)	(132, 129190.0)	(137, 147550.0)	(142, 154579.0)	(147, 149159.0)	(151, 468426.0)
ERR1879725_2	(32, 44492.0)	(37, 30340.0)	(42, 13275.0)	(47, 17597.0)	(52, 23704.0)	(57, 24181.0)	(62, 23745.0)	(67, 19508.0)	(72, 19191.0)	(77, 37139.0)	(82, 25250.0)	(87, 21253.0)	(92, 24446.0)	(97, 24427.0)	(102, 33138.0)	(107, 43220.0)	(112, 54197.0)	(117, 69965.0)	(122, 79471.0)	(127, 111364.0)	(132, 113198.0)	(137, 141392.0)	(142, 126747.0)	(147, 157736.0)	(151, 639645.0)
ERR1879726_1	(32, 27425.0)	(37, 13670.0)	(42, 13543.0)	(47, 9118.0)	(52, 13585.0)	(57, 10773.0)	(62, 12786.0)	(67, 5998.0)	(72, 6161.0)	(77, 10882.0)	(82, 12542.0)	(87, 14355.0)	(92, 15368.0)	(97, 14861.0)	(102, 17760.0)	(107, 25846.0)	(112, 35485.0)	(117, 51961.0)	(122, 38470.0)	(127, 39499.0)	(132, 97194.0)	(137, 90063.0)	(142, 56414.0)	(147, 37096.0)	(151, 130868.0)
ERR1879726_2	(32, 22105.0)	(37, 9402.0)	(42, 6973.0)	(47, 10826.0)	(52, 14496.0)	(57, 11826.0)	(62, 12606.0)	(67, 8676.0)	(72, 15762.0)	(77, 13493.0)	(82, 13761.0)	(87, 13057.0)	(92, 20215.0)	(97, 15248.0)	(102, 19074.0)	(107, 25701.0)	(112, 33080.0)	(117, 37568.0)	(122, 53962.0)	(127, 47616.0)	(132, 85505.0)	(137, 73723.0)	(142, 64370.0)	(147, 42892.0)	(151, 129786.0)
ERR1879728_1	(32, 40447.0)	(37, 22735.0)	(42, 15073.0)	(47, 12707.0)	(52, 21764.0)	(57, 14182.0)	(62, 15128.0)	(67, 7863.0)	(72, 11461.0)	(77, 15570.0)	(82, 15335.0)	(87, 15514.0)	(92, 18970.0)	(97, 17264.0)	(102, 22355.0)	(107, 30816.0)	(112, 42188.0)	(117, 63749.0)	(122, 46756.0)	(127, 59566.0)	(132, 99347.0)	(137, 86111.0)	(142, 90166.0)	(147, 74350.0)	(151, 275325.0)
ERR1879728_2	(32, 17308.0)	(37, 14451.0)	(42, 6589.0)	(47, 12704.0)	(52, 14422.0)	(57, 14431.0)	(62, 13889.0)	(67, 14852.0)	(72, 13343.0)	(77, 23624.0)	(82, 17770.0)	(87, 16696.0)	(92, 18347.0)	(97, 19490.0)	(102, 22364.0)	(107, 29313.0)	(112, 31909.0)	(117, 41750.0)	(122, 48783.0)	(127, 58515.0)	(132, 86655.0)	(137, 98060.0)	(142, 88681.0)	(147, 90779.0)	(151, 320017.0)
ERR1879729_1	(32, 10063.0)	(37, 10156.0)	(42, 4671.0)	(47, 7264.0)	(52, 7782.0)	(57, 26588.0)	(62, 18587.0)	(67, 14986.0)	(72, 13360.0)	(77, 31970.0)	(82, 21683.0)	(87, 19809.0)	(92, 21963.0)	(97, 21862.0)	(102, 28179.0)	(107, 31617.0)	(112, 44825.0)	(117, 61948.0)	(122, 72328.0)	(127, 101662.0)	(132, 145566.0)	(137, 125623.0)	(142, 182017.0)	(147, 185223.0)	(151, 1083160.0)
ERR1879729_2	(32, 11118.0)	(37, 10195.0)	(42, 7220.0)	(47, 8849.0)	(52, 8057.0)	(57, 24840.0)	(62, 21014.0)	(67, 20769.0)	(72, 20114.0)	(77, 38726.0)	(82, 31340.0)	(87, 35164.0)	(92, 37084.0)	(97, 41161.0)	(102, 53248.0)	(107, 58303.0)	(112, 76168.0)	(117, 99319.0)	(122, 104460.0)	(127, 132309.0)	(132, 157094.0)	(137, 161086.0)	(142, 220497.0)	(147, 185318.0)	(151, 729439.0)
ERR1879731_1	(32, 25116.0)	(37, 23414.0)	(42, 11595.0)	(47, 11898.0)	(52, 17800.0)	(57, 23522.0)	(62, 17757.0)	(67, 12783.0)	(72, 7323.0)	(77, 20146.0)	(82, 15942.0)	(87, 14491.0)	(92, 10139.0)	(97, 11002.0)	(102, 16541.0)	(107, 24554.0)	(112, 30736.0)	(117, 37487.0)	(122, 32453.0)	(127, 27204.0)	(132, 40350.0)	(137, 61343.0)	(142, 42208.0)	(147, 47899.0)	(151, 315129.0)
ERR1879731_2	(32, 17962.0)	(37, 17468.0)	(42, 16607.0)	(47, 26959.0)	(52, 14396.0)	(57, 15707.0)	(62, 17173.0)	(67, 11403.0)	(72, 6819.0)	(77, 23426.0)	(82, 17758.0)	(87, 13190.0)	(92, 9910.0)	(97, 10207.0)	(102, 14834.0)	(107, 23994.0)	(112, 31991.0)	(117, 41476.0)	(122, 83657.0)	(127, 48851.0)	(132, 38851.0)	(137, 72944.0)	(142, 65099.0)	(147, 64185.0)	(151, 193965.0)
ERR1879735_1	(32, 24567.0)	(37, 23059.0)	(42, 11467.0)	(47, 18253.0)	(52, 18731.0)	(57, 41516.0)	(62, 37519.0)	(67, 43334.0)	(72, 36312.0)	(77, 46392.0)	(82, 42340.0)	(87, 39237.0)	(92, 54299.0)	(97, 46405.0)	(102, 64513.0)	(107, 73034.0)	(112, 91358.0)	(117, 104043.0)	(122, 154300.0)	(127, 161224.0)	(132, 179959.0)	(137, 155652.0)	(142, 161089.0)	(147, 127427.0)	(151, 866620.0)
ERR1879735_2	(32, 21069.0)	(37, 18992.0)	(42, 13736.0)	(47, 17528.0)	(52, 17013.0)	(57, 35457.0)	(62, 36461.0)	(67, 41618.0)	(72, 39324.0)	(77, 53710.0)	(82, 50406.0)	(87, 46554.0)	(92, 62413.0)	(97, 57146.0)	(102, 74520.0)	(107, 83865.0)	(112, 95925.0)	(117, 116090.0)	(122, 169100.0)	(127, 162675.0)	(132, 179770.0)	(137, 187354.0)	(142, 199058.0)	(147, 132237.0)	(151, 710629.0)
ERR1879751_1	(32, 23214.0)	(37, 28254.0)	(42, 16752.0)	(47, 22623.0)	(52, 23249.0)	(57, 49229.0)	(62, 37559.0)	(67, 48330.0)	(72, 37913.0)	(77, 60959.0)	(82, 57436.0)	(87, 57796.0)	(92, 77066.0)	(97, 72033.0)	(102, 93266.0)	(107, 103137.0)	(112, 107103.0)	(117, 160908.0)	(122, 184384.0)	(127, 193704.0)	(132, 262453.0)	(137, 172734.0)	(142, 170331.0)	(147, 118380.0)	(151, 759781.0)
ERR1879751_2	(32, 20967.0)	(37, 25013.0)	(42, 18320.0)	(47, 23679.0)	(52, 20577.0)	(57, 42494.0)	(62, 36522.0)	(67, 44518.0)	(72, 40349.0)	(77, 67175.0)	(82, 67809.0)	(87, 70628.0)	(92, 87124.0)	(97, 86018.0)	(102, 103437.0)	(107, 115207.0)	(112, 121849.0)	(117, 175481.0)	(122, 211402.0)	(127, 191538.0)	(132, 249910.0)	(137, 200629.0)	(142, 205393.0)	(147, 124229.0)	(151, 588326.0)
ERR1879752_1	(32, 33387.0)	(37, 17356.0)	(42, 8074.0)	(47, 21540.0)	(52, 15075.0)	(57, 41803.0)	(62, 28502.0)	(67, 24874.0)	(72, 30720.0)	(77, 39363.0)	(82, 29807.0)	(87, 23721.0)	(92, 36448.0)	(97, 32499.0)	(102, 43302.0)	(107, 51182.0)	(112, 61718.0)	(117, 84098.0)	(122, 112815.0)	(127, 136066.0)	(132, 180000.0)	(137, 146759.0)	(142, 167314.0)	(147, 216781.0)	(151, 1317816.0)
ERR1879752_2	(32, 23707.0)	(37, 13131.0)	(42, 10090.0)	(47, 17891.0)	(52, 13050.0)	(57, 36775.0)	(62, 31681.0)	(67, 29712.0)	(72, 36439.0)	(77, 50197.0)	(82, 45436.0)	(87, 35132.0)	(92, 50895.0)	(97, 51680.0)	(102, 70918.0)	(107, 81941.0)	(112, 89952.0)	(117, 120654.0)	(122, 149379.0)	(127, 176981.0)	(132, 207436.0)	(137, 206692.0)	(142, 218781.0)	(147, 209529.0)	(151, 922941.0)
