Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57
ERR4223627_1	(1, 31.780433250539307)	(2, 33.504516428454785)	(3, 29.66808977851882)	(4, 31.67013957525805)	(5, 30.92253959932275)	(6, 35.83315642914235)	(7, 36.7997945905993)	(8, 37.24819085025741)	(9, 37.667537579606886)	(12, 38.03989927204284)	(17, 37.88429348620148)	(22, 38.11280456885512)	(27, 38.04103761828229)	(32, 37.911914174967556)	(37, 38.01917354945725)	(42, 37.62438613529518)	(47, 37.97774831761966)	(52, 37.83994009608691)	(57, 37.66790456627676)	(62, 37.37930306910867)	(67, 37.53539401648432)	(72, 37.404662965286676)	(77, 37.61159617715056)	(82, 36.87624642252456)	(87, 36.72250565090715)	(92, 36.68163046934759)	(97, 36.62317989222452)	(102, 36.28643051747699)	(107, 36.94431686333829)	(112, 37.12218980172406)	(117, 37.14732065352849)	(122, 36.96389736405593)	(127, 36.77691851520803)	(132, 36.3747269086315)	(137, 36.04020136996897)	(142, 35.624539977482314)	(147, 35.465303859805935)	(152, 35.02221343669695)	(157, 35.16901498027554)	(162, 34.84445480563458)	(167, 34.85721726126529)	(172, 34.54347889611785)	(177, 34.41196058545977)	(182, 34.0712336596392)	(187, 33.874588106881646)	(192, 33.53835569345011)	(197, 33.400360540768176)	(202, 32.97619313640388)	(207, 32.78058064682475)	(212, 32.84620465308157)	(217, 32.097691937466166)	(222, 31.788550789408095)	(227, 31.473905271028677)	(232, 30.57585322252112)	(237, 30.086851219994326)	(242, 29.197524773748853)	(247, 29.03064037884713)	(250, 25.415784294345656)
ERR4223627_2	(1, 33.30350313270822)	(2, 33.89086658702397)	(3, 32.75472484594295)	(4, 32.96661667511796)	(5, 32.899536324804686)	(6, 37.60835345887085)	(7, 37.54766099713802)	(8, 37.357852827172486)	(9, 37.095676518869304)	(12, 37.01853755382328)	(17, 36.97559624590686)	(22, 37.17090277001882)	(27, 37.36536101346764)	(32, 37.11762051687537)	(37, 37.69422189371998)	(42, 36.88092872551631)	(47, 37.101629523948674)	(52, 36.87940878189647)	(57, 36.36388017498474)	(62, 36.40137125815407)	(67, 36.31376071093999)	(72, 36.25279279434136)	(77, 36.79754711954139)	(82, 36.05060032831126)	(87, 35.97954844309988)	(92, 35.836533222177344)	(97, 35.84930556152398)	(102, 35.317529414798074)	(107, 36.18619158938746)	(112, 36.53264376509416)	(117, 36.43516712074463)	(122, 36.261495621084116)	(127, 36.06990322552921)	(132, 35.603467465385506)	(137, 34.94643025964092)	(142, 34.410903027854886)	(147, 34.21611260560536)	(152, 33.58665612403634)	(157, 33.78451135767879)	(162, 33.13634758020851)	(167, 33.222808608286854)	(172, 32.885838783701324)	(177, 32.83083289644444)	(182, 32.20893616838414)	(187, 31.982058477220185)	(192, 31.404882125944322)	(197, 30.933503218653584)	(202, 30.386778596168558)	(207, 30.21450886526346)	(212, 30.223041520201456)	(217, 28.958139454934553)	(222, 28.490324271827973)	(227, 28.138802179574224)	(232, 27.044386479076604)	(237, 26.331740479403198)	(242, 25.060138973640555)	(247, 24.84491633219599)	(250, 21.83616988818509)
ERR9875453_1	(1, 33.57911933318609)	(2, 33.64420506960382)	(3, 34.07138032911773)	(4, 34.38150705320875)	(5, 34.45539529658046)	(6, 38.88612596867588)	(7, 39.30550380748437)	(8, 39.497035155612316)	(9, 39.50650105149947)	(12, 39.53126410401682)	(17, 39.547304352279525)	(22, 39.213568184218865)	(27, 39.00463540016197)	(32, 39.20727119083515)	(37, 39.03298923533422)	(42, 38.77783912858382)	(47, 38.747147827701326)	(52, 38.36244082314643)	(57, 38.46399502578335)	(62, 38.3736350512626)	(67, 38.209174772975345)	(72, 38.23789287188991)	(77, 38.12546005102253)	(82, 37.89509220225921)	(87, 37.73606051003326)	(92, 37.77294909590251)	(97, 37.92642560601259)	(102, 37.63141374663504)	(107, 38.052360032137145)	(112, 37.98989728274613)	(117, 38.04546766919218)	(122, 38.02313154786483)	(127, 37.92525231185842)	(132, 37.859122598115945)	(137, 37.962550294323826)	(142, 37.96839691944266)	(147, 37.93202496070881)	(150, 36.640065490651736)																				
ERR9875453_2	(1, 34.29248249901572)	(2, 34.222554583545396)	(3, 33.71035510913508)	(4, 34.53531645812728)	(5, 34.216350416598644)	(6, 38.74188808972796)	(7, 39.09307290716396)	(8, 39.23553428016299)	(9, 39.29388529853302)	(12, 38.98473245180228)	(17, 38.90392719846612)	(22, 38.61784428205153)	(27, 38.51125072420625)	(32, 38.581662457467885)	(37, 38.55644855654891)	(42, 38.30262394730019)	(47, 38.15492780343842)	(52, 37.9365987433221)	(57, 38.01315158557157)	(62, 37.77060762905275)	(67, 37.711374439440355)	(72, 37.724090861077244)	(77, 37.65054591547672)	(82, 37.4981898844791)	(87, 37.37345211916354)	(92, 37.318188540096216)	(97, 37.44716639298873)	(102, 37.1191632176844)	(107, 37.667751775705725)	(112, 37.566957629532894)	(117, 37.61833530189398)	(122, 37.547835063426064)	(127, 37.5788675814872)	(132, 37.414248537983624)	(137, 37.42046006702709)	(142, 37.44425868487345)	(147, 37.276250356101414)	(150, 35.145871544215794)																				
ERR9875457_1	(1, 33.59943761347625)	(2, 33.63551342086631)	(3, 34.08412576848392)	(4, 34.38720022993179)	(5, 34.448073444981105)	(6, 38.92905324883807)	(7, 39.29848634078976)	(8, 39.51189528990333)	(9, 39.50830611071777)	(12, 39.51988436814323)	(17, 39.5558054272315)	(22, 39.22723710313983)	(27, 39.05774232217089)	(32, 39.17559077749192)	(37, 38.8924751666655)	(42, 38.74191295539463)	(47, 38.701672263075615)	(52, 38.5537102789325)	(57, 38.394520192637984)	(62, 38.499696637247546)	(67, 38.293385780681525)	(72, 38.30603851357509)	(77, 38.21533042179866)	(82, 37.884665372131984)	(87, 37.650766731393404)	(92, 37.803217993564715)	(97, 37.89432583718306)	(102, 37.54963897904677)	(107, 37.92219647951995)	(112, 37.88949516652529)	(117, 37.96118674246938)	(122, 37.974659658887774)	(127, 37.90669606241808)	(132, 37.783738109091416)	(137, 37.85983238813608)	(142, 37.85898206111419)	(147, 37.83675228354515)	(150, 36.602709584931056)																				
ERR9875457_2	(1, 34.22073276738333)	(2, 34.16264782581265)	(3, 33.5753981745659)	(4, 33.95075656672579)	(5, 34.267937133283326)	(6, 38.84888819566635)	(7, 38.75759020266244)	(8, 39.22941304302108)	(9, 39.45051033641545)	(12, 39.1455229896741)	(17, 38.90767537556694)	(22, 38.64821732760373)	(27, 38.56854806485759)	(32, 38.54209521840015)	(37, 38.376907101948106)	(42, 38.25697821957085)	(47, 38.04694726991048)	(52, 38.04356190983589)	(57, 37.7935913523214)	(62, 37.9080011706893)	(67, 37.757315230878156)	(72, 37.64256577240958)	(77, 37.588449607784035)	(82, 37.47953221498623)	(87, 37.30926193997939)	(92, 37.341312714246655)	(97, 37.42602295111847)	(102, 37.00846453933025)	(107, 37.584364112414214)	(112, 37.50156080223762)	(117, 37.5206395328459)	(122, 37.600002804046234)	(127, 37.56109631197818)	(132, 37.396985299787595)	(137, 37.38782465597858)	(142, 37.41649375048194)	(147, 37.232508534815736)	(150, 35.48903836986772)																				
ERR9875459_1	(1, 33.61106832560342)	(2, 33.65949092580504)	(3, 34.083772394138464)	(4, 34.39064064981814)	(5, 34.46149752536773)	(6, 38.94175140234595)	(7, 39.325539851236826)	(8, 39.52565133804544)	(9, 39.52331565680644)	(12, 39.532666857367786)	(17, 39.55838852663826)	(22, 39.238319841636574)	(27, 39.102984146543214)	(32, 39.244314376501066)	(37, 38.93658731381173)	(42, 38.76312476009554)	(47, 38.78463780234073)	(52, 38.56459755951464)	(57, 38.33660556896168)	(62, 38.41853908272761)	(67, 38.178921495520555)	(72, 38.19733751897842)	(77, 38.236433041495424)	(82, 37.78594614241788)	(87, 37.725859153368525)	(92, 37.7598049306834)	(97, 37.792310181076424)	(102, 37.54303317466022)	(107, 37.941336423669426)	(112, 37.96116738424075)	(117, 37.93938850137444)	(122, 37.95408422306816)	(127, 37.975509738389036)	(132, 37.7949695652422)	(137, 37.94388888481408)	(142, 37.8808351079132)	(147, 37.844489104364854)	(150, 36.766686959221744)																				
ERR9875459_2	(1, 34.33008570955894)	(2, 34.25184935263489)	(3, 33.69541282310189)	(4, 34.04571611122928)	(5, 34.052581351549364)	(6, 38.7728415526331)	(7, 39.16106502500711)	(8, 39.28986325751741)	(9, 39.49674626401022)	(12, 39.10961402582289)	(17, 38.982670972926144)	(22, 38.70696262828521)	(27, 38.65743673245855)	(32, 38.646052038586824)	(37, 38.475384152736936)	(42, 38.34787013742705)	(47, 38.21436142426028)	(52, 38.10771043746348)	(57, 37.97951869971175)	(62, 37.88664415741481)	(67, 37.74758718260284)	(72, 37.64113194969076)	(77, 37.668835443677565)	(82, 37.38644294328434)	(87, 37.43339747084677)	(92, 37.263793925435856)	(97, 37.28453422066402)	(102, 37.07481286433897)	(107, 37.645230556839124)	(112, 37.58431246948986)	(117, 37.57556368887683)	(122, 37.59325227720771)	(127, 37.58488180197889)	(132, 37.425143698183696)	(137, 37.442081380480516)	(142, 37.43358784598195)	(147, 37.34672804960837)	(150, 35.763991472237095)																				
ERR9875461_1	(1, 33.56485168949672)	(2, 33.61274078058814)	(3, 34.06834480083396)	(4, 34.37763227142023)	(5, 34.44429950815811)	(6, 38.920259734808056)	(7, 39.31516127703206)	(8, 39.510306757909156)	(9, 39.52109509642884)	(12, 39.511544330680685)	(17, 39.56398880898391)	(22, 39.257025985141354)	(27, 39.10562326014915)	(32, 39.246259257502984)	(37, 38.967418720153866)	(42, 38.76105112839118)	(47, 38.77045092891808)	(52, 38.503560587038606)	(57, 38.403183173985475)	(62, 38.396772049512236)	(67, 38.1739302808093)	(72, 38.20580570884857)	(77, 38.12050289609131)	(82, 37.81525044135172)	(87, 37.59120965742089)	(92, 37.70420798063416)	(97, 37.7374235942627)	(102, 37.439603883428724)	(107, 37.7959290696671)	(112, 37.802917468977114)	(117, 37.86361310614441)	(122, 37.866512540141436)	(127, 37.77598595759137)	(132, 37.78704450986443)	(137, 37.72348426486856)	(142, 37.724951628162245)	(147, 37.73380633696339)	(150, 36.66412065090731)																				
ERR9875461_2	(1, 34.46822772893736)	(2, 34.460082447844314)	(3, 34.536830616555335)	(4, 34.65705086097596)	(5, 34.21120438685343)	(6, 38.880377552979695)	(7, 39.18024174647016)	(8, 39.13941739240619)	(9, 39.33341780752168)	(12, 38.733839919340106)	(17, 38.91811574881315)	(22, 38.69369980620171)	(27, 38.60376604588503)	(32, 38.56604479671391)	(37, 38.427320662723325)	(42, 38.237276749101554)	(47, 38.08159258202612)	(52, 37.99282767498789)	(57, 37.91757547678035)	(62, 37.84290319646701)	(67, 37.611803738993416)	(72, 37.46623533005957)	(77, 37.43758583134651)	(82, 37.425469434206924)	(87, 37.21903809811807)	(92, 37.191512676181155)	(97, 37.23495567825906)	(102, 36.89661167811603)	(107, 37.46714905055935)	(112, 37.42356192411471)	(117, 37.383131385607314)	(122, 37.480671398775954)	(127, 37.397591708262425)	(132, 37.3570940050016)	(137, 37.209358910873775)	(142, 37.27630864380836)	(147, 37.09933729221876)	(150, 35.561213210001014)																				
ERR9875463_1	(1, 33.55013451910525)	(2, 33.59317572153612)	(3, 34.06091323689605)	(4, 34.389943334011086)	(5, 34.44654744119025)	(6, 38.95409161050654)	(7, 39.29920211851629)	(8, 39.50971395904608)	(9, 39.49954472723415)	(12, 39.4918018487905)	(17, 39.50350830148388)	(22, 39.09530121180154)	(27, 38.88352148327572)	(32, 39.09535798583793)	(37, 38.891153956845834)	(42, 38.665949034988714)	(47, 38.62444917888831)	(52, 38.47367010748759)	(57, 38.33435585533819)	(62, 38.45573717353701)	(67, 38.35617614095678)	(72, 38.203774000045186)	(77, 38.319473985606116)	(82, 37.96059842584653)	(87, 37.858835189294254)	(92, 37.95101540069406)	(97, 37.96058094180072)	(102, 37.65980054436282)	(107, 38.07415494597135)	(112, 38.04541746106116)	(117, 38.04439199230702)	(122, 38.08544571056439)	(127, 37.96654437657098)	(132, 37.91738257940753)	(137, 37.889571945375124)	(142, 37.91837425876977)	(147, 37.88530740979755)	(150, 36.92337567812068)																				
ERR9875463_2	(1, 34.43886035453323)	(2, 34.42106493554968)	(3, 34.557852055504966)	(4, 34.604035474932495)	(5, 33.65619588417704)	(6, 38.78784682011373)	(7, 39.092880555481884)	(8, 39.3836029117812)	(9, 39.260854105460226)	(12, 38.86841487479754)	(17, 38.8450882109401)	(22, 38.47531714389271)	(27, 38.53683898274285)	(32, 38.54024621072597)	(37, 38.422174288433716)	(42, 38.2475833217919)	(47, 38.15464854612301)	(52, 38.103048608594094)	(57, 38.041251739809894)	(62, 38.003193490434356)	(67, 37.84457272626369)	(72, 37.59003429033928)	(77, 37.766349301767754)	(82, 37.66858323240717)	(87, 37.67837017261075)	(92, 37.629613062350266)	(97, 37.63268121771468)	(102, 37.272718111015834)	(107, 37.82034101747324)	(112, 37.77963030083363)	(117, 37.7697547617013)	(122, 37.76655596711821)	(127, 37.72134045660863)	(132, 37.623846273982856)	(137, 37.51441422061919)	(142, 37.554210266278076)	(147, 37.3483362162364)	(150, 35.843975027281985)																				
ERR9875466_1	(1, 33.595554358326524)	(2, 33.62611212819283)	(3, 34.08017794051085)	(4, 34.38826278314092)	(5, 34.44656549143062)	(6, 38.93766846588798)	(7, 39.317019867997054)	(8, 39.51284056287029)	(9, 39.51152323562593)	(12, 39.52281560120788)	(17, 39.5499918933708)	(22, 39.217344977605435)	(27, 39.072629148736375)	(32, 39.21569679855702)	(37, 38.95064109925892)	(42, 38.76198666459497)	(47, 38.76578326926845)	(52, 38.61723840920913)	(57, 38.26032885892439)	(62, 38.3800683321286)	(67, 38.30630256642369)	(72, 38.29362835834003)	(77, 38.28465955535139)	(82, 37.82068913103691)	(87, 37.68109702959595)	(92, 37.75077941861958)	(97, 37.808282948381034)	(102, 37.509456214069054)	(107, 37.91582971349821)	(112, 37.87480408979444)	(117, 37.86186084295432)	(122, 37.8946879623312)	(127, 37.90798992751322)	(132, 37.75326055381788)	(137, 37.83078475548379)	(142, 37.80623838894256)	(147, 37.77695724428652)	(150, 36.708663368844874)																				
ERR9875466_2	(1, 34.50653934755146)	(2, 34.48764330155985)	(3, 34.57537729603383)	(4, 34.60706239402271)	(5, 34.3765782593716)	(6, 38.843272679984054)	(7, 39.189025481837774)	(8, 39.39611354685294)	(9, 39.35353769920352)	(12, 38.93191985245935)	(17, 38.99678876150973)	(22, 38.70929289926838)	(27, 38.64878400562059)	(32, 38.64268376715059)	(37, 38.44952897106609)	(42, 38.300024319887584)	(47, 38.187568484127894)	(52, 38.213921277874974)	(57, 37.996899045444415)	(62, 37.87334523431536)	(67, 37.81607291237409)	(72, 37.704603889830906)	(77, 37.72871773392692)	(82, 37.53634100535713)	(87, 37.46853327433509)	(92, 37.35338063326285)	(97, 37.50135262485898)	(102, 37.166531443588)	(107, 37.70625206887932)	(112, 37.63338073459572)	(117, 37.54533936376472)	(122, 37.596590149094425)	(127, 37.59537297249826)	(132, 37.47168928641397)	(137, 37.463803900639746)	(142, 37.41543552865356)	(147, 37.3584910185304)	(150, 35.918005245664645)																				
ERR9875467_1	(1, 33.57501569414152)	(2, 33.6131981206937)	(3, 34.07245935255719)	(4, 34.38416495655524)	(5, 34.45299124965273)	(6, 38.95006116494274)	(7, 39.30873484498486)	(8, 39.51407100658924)	(9, 39.514315819848136)	(12, 39.521862821691535)	(17, 39.55362975946906)	(22, 39.22091871739341)	(27, 39.026122572396424)	(32, 39.14954237571698)	(37, 38.89671888837897)	(42, 38.734134642687756)	(47, 38.70995937174318)	(52, 38.421170744585325)	(57, 38.29801570795543)	(62, 38.442854599342766)	(67, 38.333799885497996)	(72, 38.292612932586565)	(77, 38.31142349317055)	(82, 37.84209299220128)	(87, 37.75680250860684)	(92, 37.88360748836946)	(97, 37.90281036411943)	(102, 37.57180963812149)	(107, 37.98043320435231)	(112, 38.00157325135031)	(117, 37.98879123645277)	(122, 38.025033268510256)	(127, 37.91085113665491)	(132, 37.81101153154867)	(137, 37.83795465045424)	(142, 37.852880738338364)	(147, 37.81204389141036)	(150, 36.71256237366024)																				
ERR9875467_2	(1, 34.422998171958675)	(2, 34.421164758555804)	(3, 34.03067072693422)	(4, 34.34258967916416)	(5, 34.17223111599544)	(6, 38.59058858019054)	(7, 38.92735492703951)	(8, 38.973339912849546)	(9, 39.2679208677594)	(12, 38.757628887657575)	(17, 38.87562626915337)	(22, 38.62162046423961)	(27, 38.553634978058895)	(32, 38.42826065935348)	(37, 38.27654965258005)	(42, 38.0644822775154)	(47, 37.97360437256434)	(52, 37.894551792201895)	(57, 37.74183421154014)	(62, 37.873550805274455)	(67, 37.69112179728234)	(72, 37.5057453604434)	(77, 37.564480742636036)	(82, 37.41828701323219)	(87, 37.3478397340361)	(92, 37.378194429308834)	(97, 37.36803475580836)	(102, 37.02275182382041)	(107, 37.57799428103949)	(112, 37.53616083693902)	(117, 37.50823125106482)	(122, 37.518901578930404)	(127, 37.48044318106819)	(132, 37.32666131505395)	(137, 37.32468285555097)	(142, 37.342542097903824)	(147, 37.14177066753438)	(150, 35.45055079146054)																				
ERR9875470_1	(1, 33.57541476126995)	(2, 33.58960720058494)	(3, 34.06839068555333)	(4, 34.37717471934679)	(5, 34.41403451932661)	(6, 38.924236469248974)	(7, 39.270967330745)	(8, 39.492138523448105)	(9, 39.47786376037235)	(12, 39.494002935328936)	(17, 39.51369796562939)	(22, 39.09681168041384)	(27, 38.977220218715644)	(32, 39.10076746989872)	(37, 38.78819725127159)	(42, 38.5997247022624)	(47, 38.489171150213416)	(52, 38.45109048000949)	(57, 38.301276637933015)	(62, 38.46428689033944)	(67, 38.31790816209106)	(72, 38.197909507597686)	(77, 38.30877712921998)	(82, 37.66213337157405)	(87, 37.512468420428334)	(92, 37.674626931731474)	(97, 37.635335128522435)	(102, 37.3034324582229)	(107, 37.703101038695706)	(112, 37.707350715154476)	(117, 37.68249761438135)	(122, 37.73327066105094)	(127, 37.63172031874344)	(132, 37.5595951441374)	(137, 37.52371880327807)	(142, 37.60634140814351)	(147, 37.551887338605596)	(150, 36.2538072526348)																				
ERR9875470_2	(1, 34.24728995490782)	(2, 34.154390689094136)	(3, 34.49859961086532)	(4, 34.53620740630582)	(5, 34.127364595117584)	(6, 38.961154692542884)	(7, 39.048096550722946)	(8, 39.33974573465547)	(9, 39.22973020821715)	(12, 38.92547964655665)	(17, 38.810424489636944)	(22, 38.430005151874056)	(27, 38.51178716917799)	(32, 38.4546096880018)	(37, 38.2623860081474)	(42, 38.14773715882112)	(47, 37.9645906915727)	(52, 38.032561968547014)	(57, 37.83559165998339)	(62, 37.97174294449962)	(67, 37.658142174020035)	(72, 37.264363725849485)	(77, 37.47224733244459)	(82, 37.27702193352843)	(87, 37.266318605346974)	(92, 37.293114369833745)	(97, 37.30684809761296)	(102, 36.88327074957112)	(107, 37.39000501024178)	(112, 37.408096586131016)	(117, 37.36870811889321)	(122, 37.404109460504955)	(127, 37.36769792668051)	(132, 37.19125243651776)	(137, 37.133742827652995)	(142, 37.17449840044047)	(147, 36.90736594062421)	(150, 35.103172031874344)																				
ERR9875473_1	(1, 33.56294125968071)	(2, 33.56711467097645)	(3, 34.05485829290791)	(4, 34.34858784196434)	(5, 34.38493980445023)	(6, 38.86315666428646)	(7, 39.23289617125302)	(8, 39.4783921990159)	(9, 39.45854160154976)	(12, 39.475150372405174)	(17, 39.507362636152564)	(22, 39.15842276055021)	(27, 39.01932644343533)	(32, 39.12485487929972)	(37, 38.78946524938398)	(42, 38.627081517471666)	(47, 38.45454132710582)	(52, 38.412554285264136)	(57, 38.2219621216549)	(62, 38.443462262688584)	(67, 38.24673695480739)	(72, 38.130822510162474)	(77, 38.18436228632125)	(82, 37.43244960692682)	(87, 37.240309206831625)	(92, 37.3860624834296)	(97, 37.379664212765206)	(102, 37.08347076706233)	(107, 37.4401589403076)	(112, 37.456964226572104)	(117, 37.47892262121062)	(122, 37.48671547364025)	(127, 37.39529870765707)	(132, 37.3441308386041)	(137, 37.33724161823663)	(142, 37.370218428571306)	(147, 37.33306227759665)	(150, 36.08732865253958)																				
ERR9875473_2	(1, 34.18013432505851)	(2, 34.08107446494021)	(3, 33.55376009364976)	(4, 33.85648615201653)	(5, 34.18801865879927)	(6, 38.84678235664328)	(7, 38.71028800519072)	(8, 39.208167417575766)	(9, 39.254318044942735)	(12, 38.91668661467479)	(17, 38.68214750683781)	(22, 38.45198628796792)	(27, 38.39519164064108)	(32, 38.28944822369552)	(37, 38.1316451643233)	(42, 38.05864985443459)	(47, 37.78245778095139)	(52, 37.78830360614246)	(57, 37.558282658616314)	(62, 37.75596953672339)	(67, 37.40656581699163)	(72, 36.938339563380026)	(77, 37.082539690606815)	(82, 36.97268859338167)	(87, 36.87141844314055)	(92, 36.87007315963743)	(97, 36.91662054483898)	(102, 36.50262949476058)	(107, 37.07766441436291)	(112, 37.05654917247531)	(117, 36.99736872643616)	(122, 37.07778893059194)	(127, 36.997473082894786)	(132, 36.85791004168329)	(137, 36.83031199362342)	(142, 36.870604937110826)	(147, 36.63031402654144)	(150, 34.88545523387451)																				
ERR9875474_1	(1, 33.517435419588516)	(2, 33.514287955640846)	(3, 34.022300116905804)	(4, 34.32665127056136)	(5, 34.31433693745061)	(6, 38.812039001766024)	(7, 39.129746308665766)	(8, 39.40541057662688)	(9, 39.374024908015606)	(12, 39.39191666204273)	(17, 39.39564310628862)	(22, 38.95758577078426)	(27, 38.7222421423419)	(32, 38.96483373928284)	(37, 38.7071482828623)	(42, 38.5534119848539)	(47, 38.20134432107576)	(52, 38.20771099966899)	(57, 38.33491905564602)	(62, 38.42796402133005)	(67, 38.31867756767047)	(72, 38.09970744848778)	(77, 38.191320844247414)	(82, 37.25088272491931)	(87, 37.07888730931056)	(92, 37.208200243761034)	(97, 37.191119750958116)	(102, 36.8813781108711)	(107, 37.32514622792231)	(112, 37.279455957508276)	(117, 37.32991468363682)	(122, 37.26458883023402)	(127, 37.12400166078949)	(132, 37.03654100408883)	(137, 37.0580889823455)	(142, 37.13424746911372)	(147, 37.03132099731556)	(150, 36.19074014193245)																				
ERR9875474_2	(1, 34.09432920750876)	(2, 34.01286442179461)	(3, 33.64799011945056)	(4, 33.91710115700392)	(5, 33.87672273425646)	(6, 38.60867456370792)	(7, 38.92265848772489)	(8, 39.28421503779827)	(9, 39.10051603101926)	(12, 38.77132956913228)	(17, 38.485846361665615)	(22, 38.16578333585258)	(27, 38.217881421926634)	(32, 38.20969399762362)	(37, 38.17835750215731)	(42, 38.04666225320152)	(47, 37.81595046714487)	(52, 37.61293253712381)	(57, 37.746199796036684)	(62, 37.84577388389398)	(67, 37.29791616839793)	(72, 36.63653354201625)	(77, 36.80577755752971)	(82, 36.84210771023432)	(87, 36.821653786619166)	(92, 36.733209858354556)	(97, 36.72333772766496)	(102, 36.3993659151658)	(107, 36.95155584213315)	(112, 36.92274095319367)	(117, 36.95883978164828)	(122, 36.85579678671674)	(127, 36.779086489247916)	(132, 36.579032532723105)	(137, 36.56538899401694)	(142, 36.651574018976625)	(147, 36.27655244593346)	(150, 34.69645293249886)																				
ERR9875475_1	(1, 33.57814599229766)	(2, 33.609764045573556)	(3, 34.06693675588685)	(4, 34.370494087127796)	(5, 34.402109738424464)	(6, 38.89761883792245)	(7, 39.2385677798506)	(8, 39.47446135615748)	(9, 39.454323162285725)	(12, 39.47017766639711)	(17, 39.48300215377471)	(22, 39.03394573128257)	(27, 38.929567403540524)	(32, 39.031345188435274)	(37, 38.782531525977404)	(42, 38.56310912191647)	(47, 38.52612921046943)	(52, 38.46055325588285)	(57, 38.28990079825776)	(62, 38.41788145431836)	(67, 38.28752299895113)	(72, 38.13413068368335)	(77, 38.21851861934233)	(82, 37.75817545657622)	(87, 37.57975051442388)	(92, 37.7110343723228)	(97, 37.738211646396636)	(102, 37.39519796312162)	(107, 37.83367174551831)	(112, 37.82274482173311)	(117, 37.803796087976494)	(122, 37.7819856361642)	(127, 37.68684451988439)	(132, 37.64117809074678)	(137, 37.598881158074256)	(142, 37.59563784558476)	(147, 37.55347542374917)	(150, 36.65372106615851)																				
ERR9875475_2	(1, 34.140590246363004)	(2, 34.04945515104446)	(3, 34.397032754990114)	(4, 34.623328022290366)	(5, 34.12651705004924)	(6, 38.66679423845248)	(7, 39.02572279558356)	(8, 39.17011937836777)	(9, 39.02630087191846)	(12, 38.70967789458514)	(17, 38.4994781299791)	(22, 38.16734637341169)	(27, 38.22478330144038)	(32, 38.18428737279518)	(37, 38.04965371466088)	(42, 37.93747680088393)	(47, 37.800016173326824)	(52, 37.75141372490933)	(57, 37.64818962825368)	(62, 37.59683146913057)	(67, 37.419887907635896)	(72, 37.00852094125559)	(77, 37.25066206554201)	(82, 37.1858694764486)	(87, 37.12516729785343)	(92, 37.0591639510957)	(97, 37.112212142805674)	(102, 36.71405606219524)	(107, 37.27133734196978)	(112, 37.275941776023444)	(117, 37.19485880365421)	(122, 37.147223071811176)	(127, 37.09134711001865)	(132, 37.019188291151906)	(137, 36.86433925554657)	(142, 36.87045997902272)	(147, 36.679008783237386)	(150, 35.227569917612115)																				
ERR9875477_1	(1, 33.56943089147557)	(2, 33.60373248762807)	(3, 34.06024620288055)	(4, 34.36686320231661)	(5, 34.42112779358371)	(6, 38.877228847335836)	(7, 39.27672953484099)	(8, 39.48732630198268)	(9, 39.483616308762684)	(12, 39.51251544510414)	(17, 39.550654872415514)	(22, 39.20482061501613)	(27, 39.04035987884701)	(32, 39.23239669997529)	(37, 39.00769688943523)	(42, 38.724730225514364)	(47, 38.73072308433185)	(52, 38.51985400812333)	(57, 38.35294296558673)	(62, 38.42319205155338)	(67, 38.22637802011191)	(72, 38.22578841316208)	(77, 38.2158335287073)	(82, 37.60815707433293)	(87, 37.44158439838547)	(92, 37.5418373812707)	(97, 37.63074953902304)	(102, 37.31836414961633)	(107, 37.74557272030263)	(112, 37.696815773966044)	(117, 37.70927371575939)	(122, 37.77092249250715)	(127, 37.65684527015467)	(132, 37.611219323647006)	(137, 37.65581828953788)	(142, 37.63292135828206)	(147, 37.584686377259736)	(150, 36.58377939322126)																				
ERR9875477_2	(1, 34.332777045565436)	(2, 34.329445655411014)	(3, 34.459076810483026)	(4, 34.55698530576554)	(5, 34.22372510566036)	(6, 38.80108289981434)	(7, 39.061054100635545)	(8, 39.298207734274506)	(9, 39.030133002148055)	(12, 38.84912699519064)	(17, 38.788341243338806)	(22, 38.44622315720106)	(27, 38.408337980065525)	(32, 38.44718946628056)	(37, 38.30000918785682)	(42, 38.09515023730016)	(47, 37.93016357553368)	(52, 37.79089119042942)	(57, 37.800789997275324)	(62, 37.6466041364365)	(67, 37.402621390597965)	(72, 37.22099235190126)	(77, 37.26648396560573)	(82, 37.03529721132704)	(87, 36.95969508988259)	(92, 36.93437937611284)	(97, 37.02502423693265)	(102, 36.68144052922055)	(107, 37.256687492475464)	(112, 37.165169943668936)	(117, 37.09740744026309)	(122, 37.1802250391276)	(127, 37.1208214260821)	(132, 37.06905719916105)	(137, 36.99488363104102)	(142, 36.98767971764765)	(147, 36.822748183022114)	(150, 35.33389265731829)																				
