Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57
ERR4223611_2	(1, 0.022532196396256837)	(2, 0.035206556869151306)	(3, 0.045533813550769034)	(4, 0.04177844748472623)	(5, 0.048115627721173455)	(6, 0.007510732132085612)	(7, 0.007745442511213288)	(8, 0.023236327533639866)	(9, 0.020185092604980085)	(12, 0.013941796520183918)	(17, 0.013096839155324287)	(22, 0.020842281666537576)	(27, 0.015678653325728716)	(32, 0.024785416035882524)	(37, 0.019903440150026874)	(42, 0.009482299316758086)	(47, 0.013707086141056243)	(52, 0.010937503667349673)	(57, 0.023611864140244146)	(62, 0.02727334605463588)	(67, 0.01117221404647735)	(72, 0.017603278434575653)	(77, 0.02117087619731632)	(82, 0.026381446613950716)	(87, 0.030277638907470126)	(92, 0.0446888561859094)	(97, 0.0276958247370657)	(102, 0.02844689795027426)	(107, 0.02577119962821876)	(112, 0.010655851212396462)	(117, 0.021921949410524885)	(122, 0.013707086141056243)	(127, 0.019058482785167242)	(132, 0.010280314605792183)	(137, 0.01671137899389049)	(142, 0.01478675388504355)	(147, 0.013472375761928567)	(152, 0.024269053201801637)	(157, 0.017133857676320304)	(162, 0.004835033810030114)	(167, 0.016335842387286206)	(172, 0.013707086141056243)	(177, 0.013331549534451963)	(182, 0.006618832691400446)	(187, 0.010843619515698604)	(192, 0.018542119951086358)	(197, 0.02394045867102289)	(202, 0.025067068490835735)	(207, 0.023987400746848426)	(212, 0.02539566302161448)	(217, 0.024315995277627175)	(222, 0.01919930901264385)	(227, 0.029151029087657286)	(232, 0.012064113487162515)	(237, 0.02337715376111647)	(242, 0.033798294594385256)	(247, 0.02450376358092931)	(250, 0.024175169050150568)
ERR4223612_1	(1, 0.04847323017937834)	(2, 0.0005477201150212242)	(3, 0.0002738600575106121)	(4, 0.0)	(5, 0.0013693002875530605)	(6, 0.01068054224291387)	(7, 0.0)	(8, 0.0016431603450636726)	(9, 0.0)	(12, 0.0)	(17, 0.0)	(22, 0.9786663015199234)	(27, 0.0011502122415445709)	(32, 0.0009311241955360811)	(37, 0.010351910173901135)	(42, 0.0008215801725318363)	(47, 0.0002738600575106121)	(52, 0.0008215801725318363)	(57, 0.0030672326441188555)	(62, 0.00010954402300424484)	(67, 0.0)	(72, 5.477201150212242e-05)	(77, 5.477201150212242e-05)	(82, 0.00010954402300424484)	(87, 5.477201150212242e-05)	(92, 5.477201150212242e-05)	(97, 5.477201150212242e-05)	(102, 0.00158838833356155)	(107, 0.0007668081610297139)	(112, 0.004710392989182527)	(117, 0.009804190058879912)	(122, 0.008763521840339588)	(127, 0.01265233465699028)	(132, 0.0217444885663426)	(137, 0.03488977132685198)	(142, 0.0408051485690812)	(147, 0.0376283719019581)	(152, 0.040257428454059975)	(157, 0.05055456661645899)	(162, 0.04003834040805149)	(167, 0.04009311241955361)	(172, 0.04442010132822128)	(177, 0.03697110776393263)	(182, 0.026016705463508146)	(187, 0.02042996029029166)	(192, 0.015555251266602765)	(197, 0.016924551554155825)	(202, 0.013966862933041215)	(207, 0.015445707243598521)	(212, 0.023661508968916882)	(217, 0.016212515404628234)	(222, 0.005258113104203752)	(227, 0.0018622483910721622)	(232, 0.0029576886211146102)	(237, 0.005477201150212242)	(242, 0.0009858962070382036)	(247, 0.0018074763795700396)	(250, 0.002738600575106121)
ERR4223612_2	(1, 0.0544981514446118)	(2, 0.05504587155963303)	(3, 0.06298781322744078)	(4, 0.04600848966178283)	(5, 0.05970149253731343)	(6, 0.08434889771326852)	(7, 0.0701081747227167)	(8, 0.059427632479802824)	(9, 0.06189237299739833)	(12, 0.04737778994933589)	(17, 0.048966178282897434)	(22, 0.05192386690401205)	(27, 0.0403122004655621)	(32, 0.05504587155963303)	(37, 0.05143091880049294)	(42, 0.04201013282212789)	(47, 0.04266739696015336)	(52, 0.03894290017800904)	(57, 0.046446665753799805)	(62, 0.06698617006709572)	(67, 0.04272216897165548)	(72, 0.06884841845816787)	(77, 0.0679172942626318)	(82, 0.08144598110365603)	(87, 0.10587429823360262)	(92, 0.0948103519101739)	(97, 0.08675886621936191)	(102, 0.08440366972477065)	(107, 0.11014651513076817)	(112, 0.049513898397918664)	(117, 0.05975626454881556)	(122, 0.06408325345748322)	(127, 0.05592222374366699)	(132, 0.04151718471860879)	(137, 0.03587566753389018)	(142, 0.0427769409831576)	(147, 0.04458441736272764)	(152, 0.06211146104340682)	(157, 0.07224428317129947)	(162, 0.03138436259071614)	(167, 0.03609475557989867)	(172, 0.05663425989319458)	(177, 0.032808434889771323)	(182, 0.03171299465972888)	(187, 0.028645762015610025)	(192, 0.03237025879775435)	(197, 0.04929481035191017)	(202, 0.059263316445296456)	(207, 0.062330549089415314)	(212, 0.09229083938107627)	(217, 0.08675886621936191)	(222, 0.05657948788169245)	(227, 0.05772970012323703)	(232, 0.05729152403122005)	(237, 0.056469943858688205)	(242, 0.050171162535944135)	(247, 0.9947692729015473)	(250, 0.0249212652334657)
ERR4223613_1	(1, 0.01590379598498905)	(2, 0.008649432904116851)	(3, 0.0005580279292978613)	(4, 0.0008370418939467921)	(5, 0.005859293257627544)	(6, 0.0011160558585957226)	(7, 0.010881544621308296)	(8, 0.0)	(9, 0.0)	(12, 0.0)	(17, 0.00011160558585957227)	(22, 0.0001674083787893584)	(27, 0.0052454625353998965)	(32, 0.0017856893737531563)	(37, 0.0011160558585957226)	(42, 0.0010602530656659366)	(47, 0.0006696335151574336)	(52, 0.0021763089242616595)	(57, 0.0033481675757871684)	(62, 0.0010602530656659366)	(67, 0.0011160558585957226)	(72, 5.5802792929786133e-05)	(77, 0.00039061955050850297)	(82, 0.003682984333365885)	(87, 0.0)	(92, 0.0)	(97, 5.5802792929786133e-05)	(102, 0.0003348167575787168)	(107, 0.00039061955050850297)	(112, 0.0022321117171914453)	(117, 0.009932897141501933)	(122, 0.021149258520388944)	(127, 0.021372469692108088)	(132, 0.03554637909627377)	(137, 0.05362648400552447)	(142, 0.05429611752068191)	(147, 0.050278316429737305)	(152, 0.058090707439907366)	(157, 0.05903935491971374)	(162, 0.04280074217714597)	(167, 0.04698595164687992)	(172, 0.057365271131820154)	(177, 0.04174048911148003)	(182, 0.031082155661890876)	(187, 0.0245532288891059)	(192, 0.0225443283436336)	(197, 0.023213961858791033)	(202, 0.01802430211632092)	(207, 0.01908455518198686)	(212, 0.022153708793125095)	(217, 0.030691536111382374)	(222, 0.007477574252591343)	(227, 0.0020089005454723007)	(232, 0.008147207767748776)	(237, 0.009374869212204071)	(242, 0.00491064577782118)	(247, 0.005133856949540324)	(250, 0.0)
ERR4223613_2	(1, 0.02483224285375483)	(2, 0.03487674558111633)	(3, 0.04966448570750966)	(4, 0.04492124830847784)	(5, 0.05189659742470111)	(6, 0.006417321186925406)	(7, 0.006417321186925406)	(8, 0.027064354570946275)	(9, 0.022321117171914453)	(12, 0.01428551499002525)	(17, 0.013894895439516749)	(22, 0.022432722757774026)	(27, 0.017410471394093276)	(32, 0.02890584673762922)	(37, 0.02265593392949317)	(42, 0.009709685969782788)	(47, 0.014899345712252897)	(52, 0.010881544621308296)	(57, 0.026171509884069702)	(62, 0.02951967745985687)	(67, 0.012053403272833805)	(72, 0.01662923229307627)	(77, 0.0225443283436336)	(82, 0.027064354570946275)	(87, 0.03230981710634617)	(92, 0.04838102147012458)	(97, 0.029129057909348364)	(102, 0.030245113767944084)	(107, 0.0285710299800505)	(112, 0.008872644075835996)	(117, 0.02282334230828253)	(122, 0.014118106611235894)	(127, 0.020423822212301726)	(132, 0.008314616146538134)	(137, 0.01819171049511028)	(142, 0.014118106611235894)	(147, 0.01356007868193803)	(152, 0.024776440060825043)	(157, 0.016740837878935842)	(162, 0.004241012262663746)	(167, 0.018526527252688996)	(172, 0.013281064717289102)	(177, 0.014787740126393325)	(182, 0.008035602181889203)	(187, 0.013783289853657175)	(192, 0.022042103207265525)	(197, 0.02762238250024414)	(202, 0.027901396464893067)	(207, 0.025446073575982477)	(212, 0.02829201601540157)	(217, 0.02539027078305269)	(222, 0.02047962500523151)	(227, 0.031193761247750453)	(232, 0.012165008858693377)	(237, 0.026227312676999483)	(242, 0.03710885729830778)	(247, 0.026115707091139913)	(250, 0.027203861553270745)
ERR4223614_1	(1, 0.05342519617732036)	(2, 0.0)	(3, 0.00021370078470928149)	(4, 0.0)	(5, 0.0006411023541278443)	(6, 0.007265826680115569)	(7, 0.00021370078470928149)	(8, 0.0032055117706392216)	(9, 0.0)	(12, 0.0)	(17, 0.0)	(22, 0.9983245858478792)	(27, 0.0011967243943719762)	(32, 0.0007693228249534132)	(37, 0.008590771545313115)	(42, 0.0007265826680115569)	(47, 0.00021370078470928149)	(52, 0.0005556220402441318)	(57, 0.0026926298873369463)	(62, 8.548031388371259e-05)	(67, 0.0)	(72, 8.548031388371259e-05)	(77, 4.2740156941856294e-05)	(82, 0.00034192125553485035)	(87, 4.2740156941856294e-05)	(92, 0.00012822047082556887)	(97, 0.00021370078470928149)	(102, 0.0015813858068486827)	(107, 0.0011539842374301199)	(112, 0.005812661344092455)	(117, 0.013035747867266167)	(122, 0.010385858136871078)	(127, 0.014830834458824134)	(132, 0.024105448515206948)	(137, 0.03919272391568222)	(142, 0.04453524353341425)	(147, 0.041073290821123896)	(152, 0.04278289709879815)	(157, 0.05321149539261108)	(162, 0.04184261364607731)	(167, 0.04222727505855401)	(172, 0.04744157420546048)	(177, 0.0400902672114612)	(182, 0.028293983895508863)	(187, 0.02337886584719539)	(192, 0.019190330466893474)	(197, 0.020216094233498027)	(202, 0.01649770057955653)	(207, 0.019959653291846888)	(212, 0.028165763424683295)	(217, 0.019190330466893474)	(222, 0.006795684953755149)	(227, 0.002008787376267246)	(232, 0.004359496008069341)	(237, 0.007094866052348143)	(242, 0.0014531653360231138)	(247, 0.0022652283179183832)	(250, 0.0029918109859299402)
ERR4223614_2	(1, 0.0529977946079018)	(2, 0.051074487545518264)	(3, 0.061545825996273056)	(4, 0.04295385772656557)	(5, 0.054279999316157485)	(6, 0.0794966919118527)	(7, 0.06368283384336587)	(8, 0.054066298531448204)	(9, 0.0564170071632503)	(12, 0.04132973176277503)	(17, 0.04355221992375156)	(22, 0.04611662934026294)	(27, 0.03573077120339186)	(32, 0.05056160566221599)	(37, 0.04697143247910006)	(42, 0.03816696014907767)	(47, 0.0380387396782521)	(52, 0.03508966884926401)	(57, 0.04068862940864719)	(62, 0.06056280238661036)	(67, 0.03756859795189168)	(72, 0.0625715897628776)	(77, 0.06039184175884294)	(82, 0.07573555810096935)	(87, 0.09783221923990906)	(92, 0.08697621937667754)	(97, 0.08013779426598054)	(102, 0.07513719590378336)	(107, 0.09894346332039732)	(112, 0.04483442463200725)	(117, 0.05325423554955294)	(122, 0.05688714888961072)	(127, 0.04996324346503001)	(132, 0.03722667669635683)	(137, 0.03051647205648539)	(142, 0.038551621561554374)	(147, 0.041030550664182035)	(152, 0.05671618826184329)	(157, 0.06628998341681912)	(162, 0.02705451934419503)	(167, 0.033294582257706054)	(172, 0.051288188330227545)	(177, 0.029106046877404132)	(182, 0.027952062639974014)	(187, 0.0278665823260903)	(192, 0.02961892876070641)	(197, 0.04568922777084437)	(202, 0.05445095994392491)	(207, 0.05757099140068043)	(212, 0.08757458157386354)	(217, 0.08009505410903868)	(222, 0.052100251312122814)	(227, 0.05346793633426222)	(232, 0.051074487545518264)	(237, 0.05248491272459953)	(242, 0.04504812541671653)	(247, 1.0252081445643069)	(250, 0.022759133571538474)
ERR4223615_1	(1, 0.017172408782586298)	(2, 0.00814588621738068)	(3, 0.001100795434781173)	(4, 0.00022015908695623458)	(5, 0.005944295347818334)	(6, 0.001100795434781173)	(7, 0.011668431608680432)	(8, 0.0)	(9, 0.0)	(12, 0.0)	(17, 0.00013209545217374074)	(22, 8.806363478249384e-05)	(27, 0.004447213556515939)	(32, 0.001673209060867383)	(37, 0.0008366045304336915)	(42, 0.0011888590695636667)	(47, 0.000528381808694963)	(52, 0.002509813591301074)	(57, 0.0034785135739085066)	(62, 0.001056763617389926)	(67, 0.001100795434781173)	(72, 0.00017612726956498767)	(77, 0.0005724136260862099)	(82, 0.0034785135739085066)	(87, 0.0)	(92, 0.0)	(97, 8.806363478249384e-05)	(102, 0.00013209545217374074)	(107, 0.00048434999130371606)	(112, 0.0024217499565185804)	(117, 0.009246681652161852)	(122, 0.01928593601736615)	(127, 0.017700790591281258)	(132, 0.0327596721390877)	(137, 0.05169335361732388)	(142, 0.05349865813036501)	(147, 0.04988804910428275)	(152, 0.05807796713905468)	(157, 0.06054374891296451)	(162, 0.04284295832168325)	(167, 0.046189376443418015)	(172, 0.05917876257383586)	(177, 0.04086152653907713)	(182, 0.029633413104309173)	(187, 0.022676385956492164)	(192, 0.020254635999973583)	(197, 0.022544290504318422)	(202, 0.015146945182588939)	(207, 0.018317236034758717)	(212, 0.02095914507823353)	(217, 0.0306901767216991)	(222, 0.00656074079129579)	(227, 0.001673209060867383)	(232, 0.0075734725912944695)	(237, 0.009290713469553099)	(242, 0.0051957544521671365)	(247, 0.0056360726260796055)	(250, 0.0)
ERR4223615_2	(1, 0.025758613173879442)	(2, 0.03676656752169117)	(3, 0.04865515821732784)	(4, 0.04425197647820315)	(5, 0.05129706726080265)	(6, 0.004623340826080926)	(7, 0.00528381808694963)	(8, 0.025758613173879442)	(9, 0.02157559052171099)	(12, 0.015367104269545172)	(17, 0.013385672486939063)	(22, 0.02183978142605847)	(27, 0.015235008817371434)	(32, 0.029105031295614214)	(37, 0.02241219505214468)	(42, 0.009026522565205619)	(47, 0.01444243610432899)	(52, 0.009731031643465568)	(57, 0.026419090434748146)	(62, 0.030249858547786633)	(67, 0.012064717965201654)	(72, 0.018053045130411238)	(77, 0.02183978142605847)	(82, 0.028532617669528002)	(87, 0.033684340304303895)	(92, 0.051385130895585156)	(97, 0.03086630399126409)	(102, 0.030117763095612888)	(107, 0.028532617669528002)	(112, 0.010127317999986792)	(117, 0.023777181391273335)	(122, 0.014398404286937743)	(127, 0.020518826904321063)	(132, 0.008894427113031877)	(137, 0.018581426939106197)	(142, 0.014926786095632702)	(147, 0.014046149747807764)	(152, 0.026419090434748146)	(157, 0.01682015424345632)	(162, 0.004535277191298432)	(167, 0.019373999652148644)	(172, 0.01387002247824278)	(177, 0.015323072452153927)	(182, 0.007001058965208259)	(187, 0.012064717965201654)	(192, 0.02012254054779984)	(197, 0.025934740443444432)	(202, 0.027167631330399348)	(207, 0.024349595017359546)	(212, 0.027828108591268053)	(217, 0.02681537679126937)	(222, 0.02012254054779984)	(227, 0.03240741759995773)	(232, 0.011932622513027914)	(237, 0.025934740443444432)	(242, 0.038703967486906035)	(247, 0.02774004495648556)	(250, 0.028620681304310495)
ERR4223616_1	(1, 0.04937643054491829)	(2, 0.0)	(3, 0.0006583524072655772)	(4, 0.0)	(5, 0.0006583524072655772)	(6, 0.007461327282343208)	(7, 0.0)	(8, 0.003511212838749745)	(9, 0.0)	(12, 0.0)	(17, 0.0)	(22, 0.9821301211587881)	(27, 0.0008778032096874363)	(32, 0.0012289244935624107)	(37, 0.01066530899770235)	(42, 0.0012289244935624107)	(47, 0.0003950114443593463)	(52, 0.0008778032096874363)	(57, 0.0033356521968122576)	(62, 4.389016048437181e-05)	(67, 0.0)	(72, 0.0)	(77, 0.0)	(82, 8.778032096874362e-05)	(87, 0.0)	(92, 0.0)	(97, 0.00013167048145311543)	(102, 0.0013605949750155261)	(107, 0.0010972540121092953)	(112, 0.00531070941860899)	(117, 0.0130792678243428)	(122, 0.009611945146077426)	(127, 0.015976018416311338)	(132, 0.030635332018091523)	(137, 0.046348009471496636)	(142, 0.053897117074808584)	(147, 0.050210343594121354)	(152, 0.05310709418608989)	(157, 0.0657035702451046)	(162, 0.05416045803771481)	(167, 0.05323876466754301)	(172, 0.05876892488857386)	(177, 0.05086869600138692)	(182, 0.037043295448809806)	(187, 0.028660274796294793)	(192, 0.022866773612357713)	(197, 0.022647322809935852)	(202, 0.017336613391326864)	(207, 0.020716155748623493)	(212, 0.03133757458584147)	(217, 0.018784988687311134)	(222, 0.006144622467812053)	(227, 0.0019750572217967313)	(232, 0.0038623341226247197)	(237, 0.006671304393624515)	(242, 0.0011411441725936672)	(247, 0.001623935937921757)	(250, 0.002743135030273238)
ERR4223616_2	(1, 0.05442379900062104)	(2, 0.05552105301273034)	(3, 0.06517688831929214)	(4, 0.04410961128679367)	(5, 0.05793501183937079)	(6, 0.08668306695663433)	(7, 0.07154096158952605)	(8, 0.0632018310974954)	(9, 0.06605469152897958)	(12, 0.04884974861910583)	(17, 0.049815332149762005)	(22, 0.05337043514899612)	(27, 0.04305624743516875)	(32, 0.057496110234527074)	(37, 0.05429212851916793)	(42, 0.04630411931101226)	(47, 0.04384627032388744)	(52, 0.042441785188387544)	(57, 0.04985922231024638)	(62, 0.06719583570157325)	(67, 0.04503130465696548)	(72, 0.06930256340482309)	(77, 0.06781029794835444)	(82, 0.08132846737754096)	(87, 0.10336132794069562)	(92, 0.09300325006638387)	(97, 0.08712196856147804)	(102, 0.08339130492030644)	(107, 0.10766256366816404)	(112, 0.05174649921107436)	(117, 0.06170956564102676)	(122, 0.0642990851096047)	(127, 0.058681144567605106)	(132, 0.0437584900029187)	(137, 0.03550713983185679)	(142, 0.044241281768246786)	(147, 0.04766471428602779)	(152, 0.06390407366524535)	(157, 0.0747449433048852)	(162, 0.03168869586971645)	(167, 0.03778942817704413)	(172, 0.05837391344421451)	(177, 0.033970984214903785)	(182, 0.034848787424591215)	(187, 0.03265427940037263)	(192, 0.035551029992341165)	(197, 0.05306320402560552)	(202, 0.061665675480542394)	(207, 0.06443075559105782)	(212, 0.09344215167122759)	(217, 0.0867269571171187)	(222, 0.059997849382136266)	(227, 0.06021730018455812)	(232, 0.059076156011964455)	(237, 0.058681144567605106)	(242, 0.052492631939308684)	(247, 0.9878797321822407)	(250, 0.02808970270999796)
ERR4223617_1	(1, 0.018721691899597596)	(2, 0.008796939567280797)	(3, 0.0015789378710503997)	(4, 0.0013533753180431998)	(5, 0.006090188931194399)	(6, 0.0009022502120287998)	(7, 0.012405940415395998)	(8, 0.0004511251060143999)	(9, 0.0)	(12, 0.0)	(17, 0.00018045004240575997)	(22, 0.00013533753180431998)	(27, 0.006045076420592959)	(32, 0.0028420881678907195)	(37, 0.0015789378710503997)	(42, 0.0016691628922532796)	(47, 0.0008571377014273599)	(52, 0.0028872006784921595)	(57, 0.0045563635707454395)	(62, 0.0015338253604489597)	(67, 0.0017142754028547198)	(72, 9.022502120287998e-05)	(77, 0.0007218001696230399)	(82, 0.0045563635707454395)	(87, 0.0)	(92, 0.0)	(97, 0.00027067506360863995)	(102, 0.00027067506360863995)	(107, 0.0005413501272172799)	(112, 0.0018496129346590394)	(117, 0.009608964758106719)	(122, 0.020345742281249437)	(127, 0.017729216666365916)	(132, 0.032571232654239675)	(137, 0.04971398668278686)	(142, 0.04804482379053359)	(147, 0.04457116047422271)	(152, 0.051428262085641586)	(157, 0.05332298753090207)	(162, 0.037578721330999515)	(167, 0.04114260966851327)	(172, 0.050571124384214225)	(177, 0.03681180865077503)	(182, 0.026751718786653916)	(187, 0.020887092408466715)	(192, 0.018676579388996157)	(197, 0.021563780067488315)	(202, 0.015924716242308318)	(207, 0.016736741433134236)	(212, 0.019172817005611995)	(217, 0.026977281339661114)	(222, 0.007263114206831839)	(227, 0.0021202879982676797)	(232, 0.008075139397657758)	(237, 0.008977389609686559)	(242, 0.004195463485933919)	(247, 0.005413501272172799)	(250, 0.0)
ERR4223617_2	(1, 0.026616381254849598)	(2, 0.03879675911723839)	(3, 0.04827038634354079)	(4, 0.046465885919483196)	(5, 0.053007199956691994)	(6, 0.007894689355251998)	(7, 0.009022502120287998)	(8, 0.027969756572892794)	(9, 0.024586318277784795)	(12, 0.017503654113358715)	(17, 0.01610516628471408)	(22, 0.026210368659436635)	(27, 0.019037479473807677)	(32, 0.029864482018153275)	(37, 0.024541205767183355)	(42, 0.012270602883591678)	(47, 0.016917191475539998)	(52, 0.013353303138026237)	(57, 0.028556219210711515)	(62, 0.03284190771784831)	(67, 0.014120215818250717)	(72, 0.020435967302452316)	(77, 0.024811880830791996)	(82, 0.031533644910406555)	(87, 0.036631358608369274)	(92, 0.051834274681054546)	(97, 0.03252612014363824)	(102, 0.032571232654239675)	(107, 0.030811844740783512)	(112, 0.012225490372990238)	(117, 0.025308118447407837)	(122, 0.017232979049750078)	(127, 0.022646480321922877)	(132, 0.012135265351787357)	(137, 0.020435967302452316)	(142, 0.017187866539148635)	(147, 0.016240503816518398)	(152, 0.027834419041088472)	(157, 0.020481079813053756)	(162, 0.005954851399390079)	(167, 0.020075067217640796)	(172, 0.016195391305916955)	(177, 0.01610516628471408)	(182, 0.009789414800512477)	(187, 0.013939765775844958)	(192, 0.021879567641698395)	(197, 0.027653968998682714)	(202, 0.029684031975747514)	(207, 0.028601331721312958)	(212, 0.031533644910406555)	(217, 0.028826894274320152)	(222, 0.023503618023350235)	(227, 0.03500730822671743)	(232, 0.014436003392460798)	(237, 0.028511106700110075)	(242, 0.03969900932926719)	(247, 0.029548694443943195)	(250, 0.029097569337928793)
ERR4223618_1	(1, 0.06017348038178052)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0009513593736249885)	(6, 0.008800074206031143)	(7, 0.0)	(8, 0.0023783984340624707)	(9, 0.0)	(12, 0.0)	(17, 0.0)	(22, 0.9788060915540693)	(27, 0.0012843351543937345)	(32, 0.0009513593736249885)	(37, 0.009228185924162387)	(42, 0.0009989273423062378)	(47, 0.00019027187472499767)	(52, 0.0008562234362624895)	(57, 0.0023783984340624707)	(62, 0.00028540781208749653)	(67, 0.0)	(72, 0.00019027187472499767)	(77, 4.756796868124942e-05)	(82, 9.513593736249884e-05)	(87, 0.0)	(92, 0.00014270390604374827)	(97, 0.00014270390604374827)	(102, 0.0016648789038437297)	(107, 0.0010464953109874872)	(112, 0.005042204680212438)	(117, 0.012700647637893596)	(122, 0.011178472640093614)	(127, 0.018075828098874782)	(132, 0.030015388237868385)	(137, 0.04499929837246195)	(142, 0.050184206958718135)	(147, 0.047330128837843176)	(152, 0.051135566332343126)	(157, 0.06393134990759922)	(162, 0.0530382850795931)	(167, 0.052039357737286865)	(172, 0.0577475139790368)	(177, 0.04809121633674316)	(182, 0.03477218510599332)	(187, 0.028112669490618407)	(192, 0.021786129656012235)	(197, 0.02297532887304347)	(202, 0.019169891378543517)	(207, 0.021500721843924736)	(212, 0.031347291360943365)	(217, 0.022023969499418483)	(222, 0.006944923427462416)	(227, 0.001712446872524979)	(232, 0.0035675976510937068)	(237, 0.0073254671769124105)	(242, 0.0010464953109874872)	(247, 0.0016173109351624803)	(250, 0.003924357416203077)
ERR4223618_2	(1, 0.05850860147793679)	(2, 0.05565452335706182)	(3, 0.06397891787628046)	(4, 0.04376253118674947)	(5, 0.05874644132134304)	(6, 0.08443314440921772)	(7, 0.07277899208231162)	(8, 0.06397891787628046)	(9, 0.06564379678012419)	(12, 0.044571186654330706)	(17, 0.047853376493336916)	(22, 0.050564750708168134)	(27, 0.039957093692249514)	(32, 0.05513127570156808)	(37, 0.051849085862561865)	(42, 0.04185981243949949)	(47, 0.04300144368784947)	(52, 0.03971925384884326)	(57, 0.04618849758949319)	(62, 0.06607190849825545)	(67, 0.04138413275268699)	(72, 0.06878328271308666)	(77, 0.06673786005979294)	(82, 0.08124609050757402)	(87, 0.10184302094655501)	(92, 0.09337592252129262)	(97, 0.08571747956361145)	(102, 0.08243528972460525)	(107, 0.10631441000259247)	(112, 0.04880473586696191)	(117, 0.059745368663649275)	(122, 0.06359837412683048)	(127, 0.05632047491859932)	(132, 0.04152683665873074)	(137, 0.03429650541918083)	(142, 0.042906307750486976)	(147, 0.0457128179026807)	(152, 0.06145781553617425)	(157, 0.07187520067736787)	(162, 0.029920252300505885)	(167, 0.036104088229068305)	(172, 0.05641561085596181)	(177, 0.032679194484018355)	(182, 0.03129972339226212)	(187, 0.028683485114793402)	(192, 0.03168026714171211)	(197, 0.0489950077416869)	(202, 0.05817562569716804)	(207, 0.06297999053397423)	(212, 0.09437484986359886)	(217, 0.0856699115949302)	(222, 0.05684372257409306)	(227, 0.059126985070793024)	(232, 0.056748586636730554)	(237, 0.05817562569716804)	(242, 0.05008907102135564)	(247, 1.0158139711880814)	(250, 0.024259664027437206)
ERR4223619_1	(1, 0.015388786704088287)	(2, 0.010259191136058858)	(3, 0.0014655987337226942)	(4, 0.0012213322781022451)	(5, 0.003175463923065837)	(6, 0.000244266455620449)	(7, 0.010014924680438408)	(8, 0.000244266455620449)	(9, 0.0)	(12, 9.77065822481796e-05)	(17, 4.88532911240898e-05)	(22, 9.77065822481796e-05)	(27, 0.004738769239036711)	(32, 0.0014655987337226942)	(37, 0.000488532911240898)	(42, 0.0010747724047299755)	(47, 9.77065822481796e-05)	(52, 0.0015144520248467838)	(57, 0.0017587184804672327)	(62, 0.0006350927846131674)	(67, 0.00043967962011680817)	(72, 0.0)	(77, 0.000244266455620449)	(82, 0.0022961046828322207)	(87, 0.0)	(92, 0.0)	(97, 0.0001954131644963592)	(102, 0.0002931197467445388)	(107, 0.0002931197467445388)	(112, 0.002247251391708131)	(117, 0.009184418731328883)	(122, 0.019003930247270935)	(127, 0.017782597969168687)	(132, 0.03263399847089198)	(137, 0.052028755047155636)	(142, 0.054862245932352845)	(147, 0.05051430302230886)	(152, 0.0589170690956523)	(157, 0.060236107956002725)	(162, 0.04328401593594356)	(167, 0.048755584541841625)	(172, 0.05881936251340412)	(177, 0.043186309353695385)	(182, 0.03004477404131523)	(187, 0.021544301385723604)	(192, 0.018124571007037318)	(197, 0.020762648727738163)	(202, 0.015437639995212376)	(207, 0.017929157842540958)	(212, 0.01968787632300819)	(217, 0.027699816067358916)	(222, 0.007181433795241201)	(227, 0.0019052783538395025)	(232, 0.0077676732887302785)	(237, 0.008793592402336164)	(242, 0.00498303569465716)	(247, 0.005569275188146238)	(250, 0.0)
ERR4223619_2	(1, 0.025892244295767593)	(2, 0.03859409998803094)	(3, 0.04909755757971025)	(4, 0.04470076137854217)	(5, 0.052028755047155636)	(6, 0.0034197303786862865)	(7, 0.004641062656788531)	(8, 0.023449579739563107)	(9, 0.018564250627154125)	(12, 0.012555295818891081)	(17, 0.011871349743153821)	(22, 0.01929704999401547)	(27, 0.013825481388117414)	(32, 0.024328938979796724)	(37, 0.018906223665022752)	(42, 0.00742570025086165)	(47, 0.0124575892366429)	(52, 0.008891298984584343)	(57, 0.02237480733483313)	(62, 0.025110591637782162)	(67, 0.009233272022452972)	(72, 0.014411720881606492)	(77, 0.018564250627154125)	(82, 0.02481747189103762)	(87, 0.028970001636585252)	(92, 0.04518929428978307)	(97, 0.024622058726541256)	(102, 0.02628307062476031)	(107, 0.023889259359679914)	(112, 0.007083727212993021)	(117, 0.019345903285139562)	(122, 0.012164469489898362)	(127, 0.017294065057927792)	(132, 0.0066440475928762135)	(137, 0.015535346577460557)	(142, 0.011236256958540655)	(147, 0.011187403667416565)	(152, 0.021300034930103153)	(157, 0.014411720881606492)	(162, 0.0031266106319417473)	(167, 0.016072732779825544)	(172, 0.011431670123037014)	(177, 0.013190388603504246)	(182, 0.007474553541985739)	(187, 0.012994975439007888)	(192, 0.018613103918278216)	(197, 0.022325954043709042)	(202, 0.02486632518216171)	(207, 0.023156459992818564)	(212, 0.02467091201766535)	(217, 0.02237480733483313)	(222, 0.01695209202005916)	(227, 0.028579175307592533)	(232, 0.009282125313577062)	(237, 0.022130540879212682)	(242, 0.03307367809100879)	(247, 0.022521367208205398)	(250, 0.024304512334234675)
